	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
STK39	610	654	809	1104
STK4	923	836	1117	1627
STK40	395	382	515	679
STKLD1	32	31	48	87
STMN1	2561	2562	4034	5912
STMN3	76	72	136	184
STMP1	53	55	49	84
STN1	201	185	307	451
STOM	216	216	362	590
STOML1	99	79	92	177
STOML2	3275	3005	5770	7940
STON2	308	263	460	754
STOX1	231	178	299	492
STOX2	279	229	322	462
STPG1	104	89	172	242
STRADA	242	209	295	489
STRADB	387	351	542	774
STRAP	3066	2910	4005	6199
STRBP	1550	1512	2411	3395
STRIP1	1349	1129	1846	2684
STRIP2	384	329	508	728
STRN	904	845	1015	1608
STRN3	1258	1082	1638	2327
STRN4	1294	1234	1713	2591
STS	37	40	63	101
STT3A	3484	2811	6404	8867
STT3B	4413	4037	6508	9496
STUB1	1920	1810	2968	3830
STX10	433	390	630	903
STX12	678	606	866	1335
STX16	88	89	88	133
STX17	338	303	378	511
STX18	402	422	566	862
STX19	39	44	42	85
STX1A	83	69	91	151
STX2	305	291	393	554
STX3	243	235	321	490
STX4	434	394	500	656
STX5	346	296	601	828
STX6	365	354	539	745
STX7	299	288	454	636
STX8	239	226	352	486
STXBP1	198	155	155	322
STXBP2	293	338	441	639
STXBP3	1239	1266	1891	2648
STXBP4	611	566	671	1114
STXBP5	1033	961	1557	2174
STXBP5L	188	225	249	408
STXBP6	21	21	32	44
STYX	165	177	258	385
STYXL1	330	328	561	818
SUB1	2811	2974	3872	5898
SUCLA2	1137	1145	1672	2484
SUCLG1	1211	1172	2102	3044
SUCLG2	503	522	770	1075
SUCO	1425	1282	2257	3234
SUDS3	497	422	646	945
SUFU	146	105	129	214
SUGCT	196	173	265	326
SUGP2	2604	2294	3297	5010
SUGT1	1153	1102	1785	2495
SULF1	132	125	186	261
SULF2	397	388	641	926
SULT1A1	43	35	67	88
SULT4A1	66	65	74	112
SUMF1	290	284	367	561
SUMF2	937	882	1185	1879
SUMO1	272	279	501	627
SUMO2	936	954	1342	1773
SUMO3	569	573	983	1262
SUN1	1174	979	1579	2382
SUN2	706	598	856	1315
SUOX	264	238	314	527
SUPT16H	9438	9224	13643	18422
SUPT20H	985	876	1476	2043
SUPT3H	180	173	216	355
SUPT4H1	475	469	760	969
SUPT5H	1696	1560	2477	3610
SUPT6H	2718	2433	3063	4589
SUPT7L	622	615	946	1389
SUPV3L1	1727	1590	2420	3576
SURF1	258	237	326	514
SURF2	458	455	649	905
SURF4	1002	845	1785	2365
SURF6	522	654	670	836
SUSD1	230	167	293	419
SUSD4	19	18	28	48
SUSD5	450	347	531	818
SUSD6	40	31	39	77
SUV39H1	346	332	519	763
SUV39H2	953	890	1319	1826
SUZ12	1273	1078	1565	2327
SV2A	194	155	186	286
SVBP	99	106	170	280
SVEP1	64	68	82	134
SVIL	290	262	355	548
SVIP	216	185	295	451
SWAP70	433	416	562	721
SWI5	167	150	332	461
SWSAP1	56	54	107	124
SWT1	227	171	297	405
SYAP1	1900	1863	2807	4055
SYBU	295	253	382	582
SYCE2	39	32	33	73
SYCP2	105	118	168	229
SYCP2L	335	309	351	564
SYCP3	60	48	56	82
SYDE1	239	229	335	404
SYDE2	748	745	1017	1438
SYF2	604	642	830	1083
SYK	333	356	466	691
SYMPK	1772	1540	1829	3071
SYN2	94	81	101	205
SYN3	18	24	25	47
SYNC	135	108	161	218
SYNCRIP	4516	4428	5716	8045
SYNE1	857	745	1029	1605
SYNE2	5827	5546	7313	10743
SYNE3	50	54	46	97
SYNGAP1	99	73	61	137
SYNGR1	132	99	173	207
SYNGR2	302	227	502	699
SYNJ1	606	561	594	1095
SYNJ2	408	348	444	745
SYNJ2BP	49	44	69	89
SYNM	231	228	292	440
SYNRG	649	557	659	1117
SYP	87	86	159	209
SYPL1	478	365	665	888
SYPL2	39	21	47	75
SYS1	37	35	86	153
SYT1	95	97	150	204
SYT14	30	28	50	70
SYT16	18	16	32	46
SYT2	25	14	24	42
SYT3	28	25	34	74
SYT7	24	32	33	53
SYTL1	35	14	23	41
SYTL2	24	19	48	50
SYTL3	16	15	23	38
SYTL4	146	136	169	242
SYTL5	83	67	135	183
SYVN1	207	178	200	394
SZRD1	327	365	490	606
SZT2	884	707	734	1444
TAB1	457	394	551	814
TAB2	588	536	892	1289
TAB3	240	227	366	509
TACC1	562	457	707	1071
TACC2	85	91	91	133
TACC3	2528	2345	2565	4092
TACO1	594	582	818	1255
TACR1	34	25	25	47
TADA1	510	457	727	1039
TADA2A	331	255	526	740
TADA2B	305	286	337	535
TADA3	707	648	754	1188
TAF1	1759	1566	1745	2858
TAF10	537	509	710	1071
TAF11	763	714	1033	1496
TAF12	332	281	503	738
TAF13	295	354	378	450
TAF15	1328	1154	1363	2255
TAF1A	459	487	518	805
TAF1B	1102	1052	1499	2183
TAF1C	463	371	448	743
TAF1D	1393	1350	1573	2225
TAF2	2776	2368	3918	5875
TAF3	389	364	426	664
TAF4	372	306	238	509
TAF4B	607	483	840	1373
TAF5	747	730	1110	1629
TAF5L	1155	895	1774	2376
TAF6	463	372	471	772
TAF6L	518	471	786	1082
TAF7	1181	1108	1924	2785
TAF7L	29	30	17	45
TAF8	268	208	434	583
TAF9	928	795	1887	2676
TAF9B	540	490	848	1322
TAGLN2	1091	1131	1556	2005
TALDO1	2159	2011	3266	4689
TAMM41	417	337	392	675
TANC1	1320	1080	1625	2345
TANC2	641	493	652	1104
TANGO2	132	119	159	244
TANGO6	975	821	1283	1927
TANK	359	298	620	903
TAOK1	1611	1365	2029	2975
TAOK2	1813	1599	2284	3236
TAOK3	314	326	465	666
TAP1	176	151	271	346
TAP2	16	19	25	38
TAPBP	100	91	92	165
TAPT1	324	330	465	656
TARBP1	4302	3974	5432	8370
TARBP2	490	406	834	1192
TARDBP	250	201	568	533
TARS	7973	7759	12299	16810
TARS2	1447	1211	2135	3049
TARSL2	984	956	1415	2118
TAS1R3	53	46	40	82
TAS2R10	16	25	34	57
TAS2R13	66	67	63	113
TAS2R14	108	81	139	205
TAS2R19	140	142	202	303
TAS2R20	99	82	133	208
TAS2R3	49	43	57	80
TAS2R30	214	202	179	333
TAS2R31	101	106	126	168
TAS2R4	48	31	33	73
TAS2R43	76	51	53	126
TAS2R46	123	124	109	192
TAS2R5	26	23	32	70
TAS2R50	67	81	65	130
TASOR	4402	3981	5698	8433
TASOR2	9402	8462	12978	19038
TASP1	467	427	516	750
TATDN1	406	409	668	815
TATDN2	254	265	260	430
TATDN3	378	319	523	769
TAX1BP1	2555	2409	3886	5329
TAX1BP3	147	157	247	395
TAZ	337	289	449	655
TBC1D1	456	418	628	930
TBC1D10A	58	51	71	94
TBC1D10B	1023	1019	1036	1610
TBC1D12	315	300	438	680
TBC1D13	312	267	371	512
TBC1D14	1131	982	1474	2242
TBC1D15	1061	1023	1395	2117
TBC1D16	472	471	660	1044
TBC1D17	138	118	141	261
TBC1D19	150	151	227	359
TBC1D2	36	41	60	66
TBC1D20	343	292	443	665
TBC1D22A	274	263	309	543
TBC1D22B	253	184	271	385
TBC1D23	1108	1004	1664	2305
TBC1D24	112	105	129	191
TBC1D25	160	123	150	248
TBC1D2B	739	676	920	1382
TBC1D30	196	157	187	301
TBC1D31	1064	971	1521	2190
TBC1D32	1119	1007	1457	2246
TBC1D4	1903	1769	2451	3567
TBC1D5	346	261	450	696
TBC1D7	548	528	730	1029
TBC1D8	423	362	525	808
TBC1D8B	143	127	157	267
TBC1D9	549	544	764	1189
TBC1D9B	2974	2661	4132	6034
TBCA	1082	1190	1515	2115
TBCB	675	608	1171	1519
TBCC	283	294	430	562
TBCCD1	279	213	444	659
TBCD	1444	1299	1658	2603
TBCEL	104	83	123	207
TBCK	555	497	825	1150
TBK1	1050	1042	1558	2269
TBKBP1	127	97	135	172
TBL1X	556	478	580	928
TBL1XR1	984	915	1571	2263
TBL2	547	489	789	1193
TBL3	1012	870	1178	1839
TBP	283	242	474	633
TBPL1	290	256	477	699
TBRG1	437	413	607	820
TBRG4	1769	1495	2778	3868
TBX1	237	200	237	390
TBX18	240	202	379	547
TBX2	156	130	176	287
TBX20	114	87	151	183
TBX3	434	388	633	1039
TC2N	312	271	407	611
TCAF1	460	384	592	776
TCAIM	553	515	831	1275
TCEA1	354	379	521	722
TCEA2	129	122	140	223
TCEAL1	256	181	398	528
TCEAL4	1046	955	1788	2026
TCEAL8	1026	1022	1223	1693
TCEAL9	690	728	1011	1219
TCEANC	59	52	100	155
TCEANC2	173	172	207	313
TCERG1	3541	3235	4877	6782
TCF12	603	477	873	1348
TCF19	451	457	671	1000
TCF20	2076	1719	2593	4138
TCF25	1527	1322	2166	3190
TCF3	710	643	958	1345
TCF4	301	270	449	632
TCF7	49	44	37	85
TCF7L1	14	16	12	33
TCF7L2	188	175	139	335
TCFL5	590	536	789	1132
TCHP	225	247	285	422
TCIRG1	105	76	149	184
TCOF1	6125	5653	6881	11069
TCP1	15100	15227	23010	32106
TCP11L1	414	396	432	675
TCP11L2	105	92	121	164
TCTA	46	28	72	95
TCTE3	19	21	14	25
TCTEX1D2	22	14	46	59
TCTN1	421	363	647	993
TCTN2	402	312	508	750
TCTN3	1001	840	1509	2132
TDG	1000	869	1472	2242
TDP1	934	840	1368	2107
TDP2	857	769	982	1510
TDRD3	483	491	826	1102
TDRD6	99	83	69	138
TDRD7	505	399	709	995
TDRKH	301	289	438	595
TEAD1	364	294	466	703
TEAD2	234	207	328	494
TEAD3	39	34	48	63
TEAD4	332	315	557	882
TEC	75	54	71	109
TECPR1	329	319	372	560
TECPR2	508	406	496	820
TECR	353	332	670	752
TECTA	51	43	48	75
TEDC1	337	327	460	561
TEDC2	391	307	511	731
TEF	40	41	54	71
TEFM	306	264	434	578
TELO2	1006	937	1239	1756
TENM1	296	220	333	538
TENM3	1224	1059	1397	2328
TENM4	37	42	31	66
TENT2	742	672	1044	1608
TENT4A	554	490	542	946
TENT4B	539	530	831	1266
TENT5A	151	125	190	283
TENT5C	39	36	91	125
TEP1	467	420	446	779
TEPSIN	154	149	214	364
TERF1	395	432	530	693
TERF2	471	382	492	740
TERF2IP	804	800	1181	1642
TERT	91	64	112	152
TES	589	600	790	1108
TESC	56	56	88	146
TESK1	171	149	254	335
TESK2	137	123	179	283
TESMIN	39	46	63	70
TET1	1767	1500	1701	2850
TET2	966	792	1303	1940
TET3	475	349	353	715
TEX10	2609	2178	3930	5803
TEX14	48	45	90	203
TEX15	1194	1041	1650	2047
TEX2	903	838	1282	1773
TEX261	75	45	207	258
TEX264	537	455	999	1415
TEX30	243	227	381	538
TEX9	194	181	282	385
TFAM	2235	2215	3208	4458
TFAP2A	173	154	182	310
TFAP2C	58	36	44	100
TFAP4	257	230	383	505
TFB1M	693	624	875	1388
TFB2M	534	506	804	1050
TFCP2	747	541	768	1225
TFCP2L1	48	42	82	112
TFDP1	1564	1475	2108	3126
TFDP2	980	834	1386	2079
TFE3	209	168	232	363
TFEB	15	21	27	43
TFG	1584	1303	2416	3292
TFIP11	1716	1516	2857	3894
TFPI	42	24	60	71
TFPI2	43	54	69	99
TFPT	159	177	230	328
TFRC	4391	4142	6623	9170
TGDS	436	413	597	940
TGFB1I1	21	11	17	34
TGFB2	12	20	20	44
TGFB3	34	22	42	63
TGFBR1	656	618	905	1244
TGFBR2	130	98	120	189
TGFBR3	523	493	693	997
TGFBRAP1	692	590	1004	1501
TGIF1	92	84	140	191
TGIF2	147	128	229	344
TGIF2-RAB5IF	236	228	446	602
TGM1	36	23	45	68
TGM2	16	10	15	33
TGOLN2	779	702	721	1313
TGS1	2133	1937	2750	4272
THADA	3003	2753	3727	5414
THAP1	159	156	228	362
THAP10	56	45	60	103
THAP11	316	293	426	561
THAP12	609	616	810	1284
THAP2	27	23	55	76
THAP3	152	158	195	298
THAP4	998	864	1421	2138
THAP5	439	392	680	966
THAP6	180	177	197	293
THAP7	536	456	907	1241
THAP8	17	12	21	19
THAP9	309	299	499	718
THBS3	139	111	149	256
THBS4	46	49	68	98
THEM4	167	139	250	334
THEM6	44	32	49	90
THEMIS2	71	92	139	175
THG1L	362	353	502	750
THNSL1	455	444	701	999
THOC1	1209	1141	1746	2502
THOC2	7851	7459	11450	15080
THOC3	238	249	397	560
THOC5	2088	1953	2932	4300
THOC6	840	771	1249	1711
THOC7	1269	1224	1728	2506
THOP1	1769	1727	2713	3752
THRA	153	152	211	294
THRAP3	5299	4690	8271	11495
THRB	101	80	142	205
THSD1	74	45	75	128
THSD4	46	45	61	104
THSD7A	24	14	25	38
THTPA	113	112	173	235
THUMPD1	675	649	1143	1602
THUMPD2	791	705	1082	1547
THUMPD3	1639	1662	2346	3407
THYN1	493	408	791	1116
TIA1	1110	996	1793	2496
TIAL1	1659	1573	1506	2635
TIAM1	1730	1440	2351	3596
TIAM2	261	216	285	470
TICRR	2930	2564	2731	4627
TIFA	93	88	119	155
TIGAR	355	393	507	769
TIGD1	256	266	351	514
TIGD2	222	244	317	469
TIGD3	23	21	35	55
TIGD4	26	23	26	38
TIGD5	231	199	248	397
TIGD6	100	93	171	249
TIGD7	115	109	148	216
TIMELESS	2529	2425	3123	4529
TIMM10	610	555	732	1034
TIMM13	861	887	1167	1561
TIMM17A	1254	1243	2430	3254
TIMM17B	752	669	1069	1586
TIMM21	321	333	588	813
TIMM22	506	535	583	941
TIMM23	777	741	1273	1716
TIMM23B	160	161	211	313
TIMM29	168	155	199	329
TIMM44	1560	1362	2270	2969
TIMM50	1585	1665	2307	3359
TIMM8A	148	155	175	249
TIMM8B	463	480	501	643
TIMM9	183	133	280	397
TIMMDC1	1398	1375	1789	2531
TIMP1	436	442	722	1054
TIMP2	69	53	86	100
TIMP3	79	64	117	190
TINF2	406	338	576	892
TIPARP	564	476	1119	1648
TIPIN	1470	1427	2180	2830
TIPRL	1326	1230	2108	2880
TIRAP	35	41	64	95
TJAP1	324	315	431	577
TJP1	1971	1873	2412	3481
TK1	823	765	1247	1727
TK2	84	81	91	159
TKFC	313	263	459	650
TKT	5976	5131	10363	13997
TLCD1	139	121	211	303
TLE1	639	588	943	1328
TLE2	22	16	25	47
TLE3	1008	706	962	2002
TLE4	871	731	1109	1796
TLK1	914	789	909	1608
TLK2	621	515	810	1203
TLL1	65	38	69	88
TLL2	25	21	27	52
TLN1	5876	5102	5883	10266
TLN2	622	547	694	1090
TLNRD1	100	76	127	161
TLR5	17	20	18	34
TM2D1	488	446	740	1011
TM2D2	276	253	486	662
TM2D3	661	575	952	1255
TM6SF1	71	62	93	147
TM7SF2	189	157	275	455
TM7SF3	849	784	1333	1918
TM9SF2	3544	3097	5429	8009
TM9SF3	2889	3143	4332	5994
TM9SF4	1001	809	1212	1746
TMA16	695	709	1120	1604
TMA7	378	396	413	582
TMBIM1	36	26	29	67
TMBIM4	182	132	277	393
TMBIM6	2806	2437	4380	5856
TMC3	33	23	36	33
TMC4	35	21	33	51
TMC5	29	31	50	71
TMC6	82	72	116	208
TMC7	69	53	71	98
TMCC1	190	163	231	345
TMCC2	65	47	97	168
TMCC3	46	39	43	64
TMCO1	1373	1403	2122	3045
TMCO3	479	375	588	843
TMCO4	95	79	105	170
TMCO6	244	208	260	397
TMED1	314	272	463	645
TMED10	1478	1504	1978	3016
TMED2	1934	1814	3255	4260
TMED3	739	646	1290	1769
TMED4	707	642	1018	1294
TMED5	1110	1190	1658	2373
TMED6	25	22	26	43
TMED7	177	162	286	369
TMED7-TICAM2	68	74	149	218
TMED8	452	403	535	743
TMED9	1309	1389	1626	2451
TMEM101	197	182	267	392
TMEM102	54	65	78	110
TMEM104	143	97	133	234
TMEM106B	556	498	852	1328
TMEM106C	1627	1407	2807	4049
TMEM107	28	29	53	56
TMEM108	49	41	54	87
TMEM109	529	484	719	1073
TMEM11	262	268	473	584
TMEM110-MUSTN1	44	38	47	72
TMEM115	666	634	912	1164
TMEM116	63	53	118	159
TMEM117	175	137	222	361
TMEM120A	101	81	196	301
TMEM120B	227	211	304	457
TMEM121	30	39	43	54
TMEM123	730	549	1674	2208
TMEM126A	384	267	594	879
TMEM126B	801	768	1396	1926
TMEM127	73	60	96	148
TMEM128	132	143	260	340
TMEM129	243	200	355	504
TMEM131	1510	1310	1760	2914
TMEM131L	923	819	1040	1657
TMEM132A	413	354	503	806
TMEM134	51	40	93	111
TMEM135	369	291	573	909
TMEM136	55	61	114	120
TMEM138	186	137	284	424
TMEM140	55	37	92	128
TMEM141	213	194	326	489
TMEM143	54	56	73	114
TMEM144	119	96	195	282
TMEM145	38	39	39	55
TMEM147	1059	938	1890	2598
TMEM14A	281	234	408	547
TMEM14B	323	239	570	717
TMEM14C	374	358	571	838
TMEM150A	45	28	49	91
TMEM150C	38	27	31	53
TMEM159	32	23	55	68
TMEM160	139	128	206	313
TMEM161A	760	650	1096	1515
TMEM161B	451	387	682	953
TMEM164	185	151	230	434
TMEM165	855	769	1310	1912
TMEM167A	223	211	297	395
TMEM167B	74	71	103	128
TMEM168	533	510	771	1131
TMEM170A	65	42	118	141
TMEM170B	89	95	67	100
TMEM171	16	11	18	34
TMEM175	131	111	194	291
TMEM177	402	337	647	833
TMEM178B	35	34	59	72
TMEM179B	398	374	606	907
TMEM18	464	385	596	880
TMEM181	761	640	1033	1563
TMEM182	30	33	38	61
TMEM183A	531	464	772	1118
TMEM184B	447	316	531	963
TMEM184C	551	432	778	1133
TMEM185A	130	115	152	242
TMEM185B	171	134	219	367
TMEM186	140	143	160	218
TMEM187	27	16	52	54
TMEM189	30	37	41	61
TMEM19	365	296	597	885
TMEM192	383	387	640	912
TMEM198	36	23	58	68
TMEM199	197	182	249	366
TMEM201	267	221	282	484
TMEM203	174	149	242	287
TMEM205	370	319	658	811
TMEM206	518	436	774	1009
TMEM208	328	328	526	630
TMEM209	824	655	1190	1768
TMEM214	537	462	635	1014
TMEM216	71	78	123	148
TMEM218	107	91	177	248
TMEM219	304	266	399	628
TMEM222	162	163	276	427
TMEM223	190	111	287	452
TMEM230	252	179	459	661
TMEM231	53	45	62	94
TMEM232	12	12	25	31
TMEM234	53	54	100	161
TMEM237	991	863	1497	2218
TMEM241	139	103	172	263
TMEM242	201	196	320	386
TMEM243	242	215	385	575
TMEM245	1118	993	1429	2215
TMEM246	272	212	337	499
TMEM248	541	423	865	1268
TMEM25	108	90	136	217
TMEM250	94	72	161	239
TMEM251	98	86	165	198
TMEM254	42	34	54	69
TMEM255A	17	11	18	28
TMEM256	261	194	376	551
TMEM258	519	421	1113	1612
TMEM259	890	781	1469	2130
TMEM260	231	206	262	438
TMEM263	278	307	487	635
TMEM265	60	37	24	86
TMEM266	75	78	105	146
TMEM267	117	96	186	268
TMEM268	122	98	137	184
TMEM30A	901	801	1338	1738
TMEM33	1130	986	1540	2330
TMEM35B	54	51	87	104
TMEM38A	35	31	59	79
TMEM38B	717	664	1140	1479
TMEM39A	464	332	870	1206
TMEM39B	387	336	528	725
TMEM41A	148	135	202	334
TMEM41B	389	334	617	889
TMEM42	70	59	99	99
TMEM43	835	724	1059	1601
TMEM44	50	47	56	100
TMEM45A	113	94	183	225
TMEM47	57	48	82	123
TMEM50A	563	532	934	1268
TMEM50B	237	205	350	530
TMEM51	31	38	47	73
TMEM53	27	13	23	37
TMEM54	60	35	75	148
TMEM56	64	63	104	147
TMEM59	1518	1303	2238	3247
TMEM60	127	120	201	279
TMEM62	233	207	336	510
TMEM63A	343	280	351	606
TMEM63B	328	255	479	659
TMEM63C	32	25	48	80
TMEM64	194	156	265	396
TMEM65	298	258	352	520
TMEM67	527	471	728	1062
TMEM68	177	169	280	408
TMEM69	306	261	514	775
TMEM70	629	603	1070	1454
TMEM74	26	21	68	69
TMEM74B	41	46	63	87
TMEM79	35	34	49	70
TMEM80	58	68	107	166
TMEM81	61	77	77	129
TMEM87A	781	775	1183	1616
TMEM87B	140	133	176	275
TMEM8A	357	330	668	922
TMEM8B	46	34	30	72
TMEM9	511	488	830	1189
TMEM94	602	472	541	995
TMEM97	345	254	552	866
TMEM98	219	219	350	493
TMEM99	193	160	278	379
TMEM9B	157	108	245	336
TMF1	2100	1930	2864	3822
TMLHE	455	370	591	868
TMOD1	38	32	41	62
TMOD2	138	104	182	250
TMOD3	520	485	692	1051
TMOD4	16	10	19	44
TMPO	3124	2891	4563	6788
TMPPE	157	109	116	254
TMPRSS9	93	76	89	141
TMSB10	1218	1160	1886	2826
TMTC1	285	194	406	594
TMTC2	175	134	222	353
TMTC3	1919	1686	2765	4028
TMTC4	378	364	575	856
TMUB1	259	248	387	524
TMUB2	193	145	314	400
TMX1	1802	1725	2651	3538
TMX2	533	457	932	1399
TMX2-CTNND1	59	70	59	89
TMX3	541	581	749	1110
TMX4	557	572	854	1144
TNC	15	16	36	32
TNFAIP1	142	160	226	332
TNFAIP3	83	65	109	171
TNFAIP8	60	55	109	129
TNFRSF10B	644	616	873	1256
TNFRSF10D	150	145	235	374
TNFRSF11A	94	77	125	196
TNFRSF19	34	36	54	80
TNFRSF1A	216	199	259	336
TNFRSF21	226	240	296	423
TNFRSF6B	23	25	36	69
TNIK	857	748	1175	1603
TNIP1	651	587	841	1177
TNIP2	289	289	400	523
TNK2	270	193	210	366
TNKS	972	857	1133	1779
TNKS1BP1	1016	982	944	1542
TNKS2	2020	1800	2530	3954
TNNI3	70	64	116	140
TNNT1	145	129	190	247
TNPO1	6096	5501	9339	13283
TNPO2	1979	1628	2512	3761
TNPO3	2789	2644	3839	5372
TNRC18	1548	1305	1167	2310
TNRC6A	2465	2033	2926	4526
TNRC6B	1899	1587	2357	3635
TNRC6C	522	452	477	948
TNS2	40	25	58	68
TNS3	114	83	166	229
TOB1	252	220	299	509
TOB2	197	191	227	303
TOE1	704	636	1075	1441
TOGARAM1	494	453	713	996
TOLLIP	152	139	181	272
TOM1	299	273	470	663
TOM1L1	882	759	1320	1911
TOM1L2	509	436	504	856
TOMM20	1369	1259	2316	2989
TOMM20L	17	26	27	50
TOMM22	1813	1652	2698	3782
TOMM34	974	958	1345	1893
TOMM40L	247	274	375	518
TOMM5	328	423	329	439
TOMM6	655	607	962	1238
TOMM7	976	779	1440	1813
TOMM70	3298	3004	4309	6592
TONSL	1185	978	1315	2115
TOP1	3262	2994	2968	4750
TOP1MT	599	523	787	1127
TOP2A	11637	11048	16028	23107
TOP2B	11874	11652	15307	21998
TOP3A	2333	1940	2543	4112
TOP3B	911	816	1200	1787
TOPBP1	4300	3916	6107	9012
TOPORS	1541	1424	2650	3591
TOR1A	560	457	780	1137
TOR1AIP1	864	793	1316	2022
TOR1AIP2	1313	1091	1740	2643
TOR1B	211	197	298	413
TOR2A	110	86	160	225
TOR3A	760	713	996	1468
TOX4	744	629	1359	1984
TP53	1000	874	1278	1835
TP53BP1	3001	2760	3791	5721
TP53BP2	2343	2111	3122	4574
TP53I11	46	44	53	87
TP53I13	184	129	247	306
TP53I3	85	84	154	181
TP53INP1	70	43	74	143
TP53RK	352	370	545	769
TP53TG5	34	37	67	73
TP73	98	71	113	171
TPBG	113	79	175	245
TPCN1	181	159	194	355
TPCN2	236	244	277	497
TPD52	78	88	76	113
TPD52L1	126	130	192	301
TPD52L2	624	559	720	1072
TPGS1	91	88	122	172
TPGS2	664	586	905	1314
TPH1	45	44	57	74
TPI1	5358	5227	7693	10953
TPM1	464	536	701	947
TPM2	103	129	131	149
TPM3	1737	1598	2152	3077
TPM4	351	416	456	596
TPMT	512	509	728	1046
TPP1	432	380	345	687
TPP2	2382	2195	3497	5071
TPPP	32	21	20	40
TPR	19892	19053	29286	37756
TPRA1	297	215	432	672
TPRG1L	75	77	132	178
TPRKB	620	599	1149	1595
TPRN	265	242	439	567
TPST1	240	199	339	525
TPST2	172	143	285	383
TPT1	10252	9597	16518	21718
TPX2	4525	4106	5374	8389
TRA2A	1366	1169	2122	3258
TRA2B	3116	2802	5385	7494
TRABD	727	631	946	1285
TRADD	47	48	72	101
TRAF2	421	450	492	704
TRAF3	643	624	816	1207
TRAF3IP1	513	484	735	915
TRAF3IP2	151	128	163	295
TRAF3IP3	22	15	39	51
TRAF4	338	297	519	789
TRAF5	210	227	261	394
TRAF6	319	277	396	626
TRAF7	815	643	1167	1865
TRAFD1	958	844	1488	2097
TRAIP	514	516	775	1015
TRAK1	695	623	777	1317
TRAK2	654	571	954	1439
TRAM1	1955	1627	3871	5363
TRAM1L1	43	40	75	114
TRAM2	149	116	134	255
TRAP1	4835	4576	7294	10132
TRAPPC1	398	342	440	690
TRAPPC10	1347	1290	1658	2675
TRAPPC11	903	888	1352	1981
TRAPPC12	624	589	792	1244
TRAPPC13	680	657	1062	1573
TRAPPC2	127	117	179	283
TRAPPC2B	23	19	51	51
TRAPPC2L	623	633	1050	1533
TRAPPC3	622	626	975	1338
TRAPPC4	556	516	900	1293
TRAPPC5	341	283	689	933
TRAPPC6A	66	68	125	140
TRAPPC6B	143	163	263	360
TRAPPC8	1627	1488	2367	3397
TRAPPC9	351	273	338	626
TRDMT1	168	167	236	338
TRERF1	34	28	37	70
TREX1	39	31	50	108
TREX2	18	14	25	44
TRHDE	23	13	26	42
TRIAP1	131	150	212	241
TRIB1	179	128	250	446
TRIB2	20	21	22	50
TRIB3	180	175	226	329
TRIM11	542	514	665	1081
TRIM13	602	559	893	1237
TRIM14	96	116	98	186
TRIM16	18	27	42	62
TRIM16L	78	73	118	172
TRIM17	40	33	34	63
TRIM2	438	378	648	929
TRIM21	98	96	135	190
TRIM23	575	589	865	1140
TRIM24	1179	930	1674	2421
TRIM25	453	381	622	918
TRIM26	434	473	594	860
TRIM27	2131	1873	3099	4384
TRIM28	9981	8621	13617	20244
TRIM3	123	122	175	253
TRIM32	341	311	376	504
TRIM33	2164	1943	2867	4476
TRIM35	213	182	210	372
TRIM36	114	109	156	246
TRIM37	1969	1856	2674	3940
TRIM38	139	116	138	186
TRIM39	48	38	79	87
TRIM4	477	436	606	882
TRIM41	528	626	851	1044
TRIM44	323	340	431	567
TRIM45	184	184	224	318
TRIM5	51	66	82	135
TRIM52	221	244	286	381
TRIM56	35	39	32	62
TRIM59	147	144	207	259
TRIM62	68	42	68	122
TRIM65	496	420	745	1028
TRIM66	235	200	217	426
TRIM68	173	142	206	266
TRIM71	114	100	127	162
TRIM8	295	292	324	504
TRIM9	237	239	286	441
TRIO	3031	2591	3483	5727
TRIOBP	392	342	481	696
TRIP10	342	339	494	654
TRIP11	1846	1781	2730	3349
TRIP12	8251	7084	11005	16906
TRIP13	1150	1022	1995	2826
TRIP4	287	249	313	554
TRIP6	748	759	1080	1506
TRIQK	44	42	76	92
TRIR	818	921	1191	1493
TRIT1	559	555	775	1224
TRMO	357	275	607	834
TRMT1	1474	1364	2183	3195
TRMT10A	322	282	481	723
TRMT10B	178	183	223	324
TRMT10C	2391	2303	3844	5720
TRMT11	1544	1579	2011	2893
TRMT112	1057	952	1514	2031
TRMT12	485	432	631	812
TRMT13	613	623	758	1070
TRMT1L	1093	1046	1538	2364
TRMT2A	1439	1377	2211	2869
TRMT2B	538	486	708	1067
TRMT44	490	429	619	924
TRMT5	825	730	1157	1743
TRMT6	1012	908	1445	2015
TRMT61A	261	203	372	493
TRMT61B	432	377	562	809
TRMU	949	929	1365	1984
TRNAU1AP	647	570	812	1252
TRNT1	571	596	696	987
TRO	615	539	939	1378
TROAP	888	733	1088	1714
TRPC1	615	615	849	1220
TRPC3	80	76	93	161
TRPC4AP	1912	1768	2830	4018
TRPM4	90	91	89	152
TRPM6	40	32	44	67
TRPM7	2600	2320	3466	5136
TRPS1	762	643	928	1497
TRPT1	149	155	261	378
TRPV1	238	198	232	390
TRPV4	26	17	34	42
TRRAP	6665	5470	5512	10814
TRUB1	814	684	1185	1758
TRUB2	876	797	1336	1831
TSC1	757	697	973	1530
TSC2	1886	1652	2182	3651
TSC22D1	654	541	713	1150
TSC22D2	423	361	467	868
