	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
TMEM110-MUSTN1	44	38	34	32
TMEM115	666	634	430	558
TMEM116	63	53	51	65
TMEM117	175	137	112	157
TMEM120A	101	81	106	121
TMEM120B	227	211	150	208
TMEM121	30	39	16	18
TMEM123	730	549	827	1037
TMEM126A	384	267	316	372
TMEM126B	801	768	661	837
TMEM127	73	60	55	64
TMEM128	132	143	100	153
TMEM129	243	200	208	230
TMEM131	1510	1310	874	1166
TMEM131L	923	819	529	735
TMEM132A	413	354	267	337
TMEM134	51	40	34	49
TMEM135	369	291	304	422
TMEM136	55	61	49	65
TMEM138	186	137	145	175
TMEM140	55	37	43	36
TMEM141	213	194	147	185
TMEM143	54	56	28	46
TMEM144	119	96	88	125
TMEM145	38	39	15	20
TMEM147	1059	938	912	1105
TMEM14A	281	234	193	252
TMEM14B	323	239	273	309
TMEM14C	374	358	278	344
TMEM150A	45	28	23	36
TMEM150C	38	27	10	26
TMEM159	32	23	28	31
TMEM160	139	128	94	97
TMEM161A	760	650	565	636
TMEM161B	451	387	330	447
TMEM164	185	151	142	186
TMEM165	855	769	619	856
TMEM167A	223	211	110	190
TMEM167B	74	71	43	52
TMEM168	533	510	380	495
TMEM170A	65	42	56	65
TMEM170B	89	95	46	56
TMEM171	16	11	15	21
TMEM175	131	111	92	151
TMEM177	402	337	309	385
TMEM178B	35	34	23	45
TMEM179B	398	374	309	425
TMEM18	464	385	309	381
TMEM181	761	640	554	651
TMEM182	30	33	30	22
TMEM183A	531	464	375	457
TMEM184B	447	316	303	400
TMEM184C	551	432	379	462
TMEM185A	130	115	81	103
TMEM185B	171	134	108	160
TMEM186	140	143	95	98
TMEM187	27	16	17	24
TMEM189	30	37	31	28
TMEM19	365	296	285	376
TMEM192	383	387	305	398
TMEM198	36	23	28	31
TMEM199	197	182	137	181
TMEM201	267	221	140	192
TMEM203	174	149	127	124
TMEM205	370	319	316	362
TMEM206	518	436	366	420
TMEM208	328	328	285	370
TMEM209	824	655	609	746
TMEM214	537	462	319	383
TMEM216	71	78	49	71
TMEM218	107	91	90	99
TMEM219	304	266	229	276
TMEM222	162	163	133	200
TMEM223	190	111	142	184
TMEM230	252	179	229	280
TMEM231	53	45	35	48
TMEM232	12	12	16	14
TMEM234	53	54	45	65
TMEM237	991	863	778	952
TMEM241	139	103	84	125
TMEM242	201	196	126	162
TMEM243	242	215	186	220
TMEM245	1118	993	753	908
TMEM246	272	212	204	240
TMEM248	541	423	440	617
TMEM25	108	90	81	92
TMEM250	94	72	93	96
TMEM251	98	86	71	93
TMEM254	42	34	20	34
TMEM255A	17	11	10	12
TMEM256	261	194	203	247
TMEM258	519	421	566	643
TMEM259	890	781	773	950
TMEM260	231	206	156	220
TMEM263	278	307	218	275
TMEM265	60	37	21	21
TMEM266	75	78	41	58
TMEM267	117	96	98	111
TMEM268	122	98	65	78
TMEM30A	901	801	659	855
TMEM33	1130	986	778	1066
TMEM35B	54	51	39	40
TMEM38A	35	31	29	31
TMEM38B	717	664	568	702
TMEM39A	464	332	429	564
TMEM39B	387	336	269	315
TMEM41A	148	135	102	127
TMEM41B	389	334	322	420
TMEM42	70	59	48	74
TMEM43	835	724	620	674
TMEM44	50	47	28	35
TMEM45A	113	94	102	121
TMEM47	57	48	36	51
TMEM50A	563	532	482	648
TMEM50B	237	205	162	200
TMEM51	31	38	28	32
TMEM53	27	13	15	16
TMEM54	60	35	50	66
TMEM56	64	63	44	70
TMEM59	1518	1303	1201	1482
TMEM60	127	120	92	127
TMEM62	233	207	179	236
TMEM63A	343	280	182	297
TMEM63B	328	255	229	327
TMEM63C	32	25	19	21
TMEM64	194	156	143	197
TMEM65	298	258	164	259
TMEM67	527	471	414	479
TMEM68	177	169	158	186
TMEM69	306	261	277	315
TMEM70	629	603	505	655
TMEM74	26	21	23	40
TMEM74B	41	46	34	44
TMEM79	35	34	17	26
TMEM80	58	68	64	69
TMEM81	61	77	39	37
TMEM87A	781	775	578	687
TMEM87B	140	133	90	126
TMEM8A	357	330	341	402
TMEM8B	46	34	16	19
TMEM9	511	488	398	560
TMEM94	602	472	293	444
TMEM97	345	254	301	373
TMEM98	219	219	193	184
TMEM99	193	160	153	169
TMEM9B	157	108	118	154
TMF1	2100	1930	1402	1809
TMLHE	455	370	322	392
TMOD1	38	32	20	33
TMOD2	138	104	92	121
TMOD3	520	485	337	448
TMOD4	16	10	19	14
TMPO	3124	2891	2283	2799
TMPPE	157	109	70	87
TMPRSS9	93	76	54	60
TMSB10	1218	1160	788	1122
TMTC1	285	194	205	244
TMTC2	175	134	115	165
TMTC3	1919	1686	1405	1787
TMTC4	378	364	308	396
TMUB1	259	248	203	214
TMUB2	193	145	167	177
TMX1	1802	1725	1302	1725
TMX2	533	457	459	550
TMX2-CTNND1	59	70	26	39
TMX3	541	581	374	525
TMX4	557	572	431	547
TNC	15	16	12	17
TNFAIP1	142	160	124	160
TNFAIP3	83	65	60	77
TNFAIP8	60	55	51	69
TNFRSF10B	644	616	473	546
TNFRSF10D	150	145	119	173
TNFRSF11A	94	77	71	75
TNFRSF19	34	36	25	42
TNFRSF1A	216	199	147	155
TNFRSF21	226	240	167	200
TNFRSF6B	23	25	14	24
TNIK	857	748	573	768
TNIP1	651	587	423	557
TNIP2	289	289	180	264
TNK2	270	193	116	147
TNKS	972	857	601	737
TNKS1BP1	1016	982	497	720
TNKS2	2020	1800	1240	1748
TNNI3	70	64	66	73
TNNT1	145	129	98	120
TNPO1	6096	5501	4737	5745
TNPO2	1979	1628	1326	1603
TNPO3	2789	2644	1849	2468
TNRC18	1548	1305	628	865
TNRC6A	2465	2033	1509	2086
TNRC6B	1899	1587	1216	1622
TNRC6C	522	452	262	414
TNS2	40	25	24	37
TNS3	114	83	83	107
TOB1	252	220	164	226
TOB2	197	191	107	137
TOE1	704	636	540	600
TOGARAM1	494	453	334	402
TOLLIP	152	139	99	119
TOM1	299	273	228	262
TOM1L1	882	759	733	878
TOM1L2	509	436	292	357
TOMM20	1369	1259	1095	1424
TOMM20L	17	26	16	25
TOMM22	1813	1652	1349	1598
TOMM34	974	958	640	843
TOMM40L	247	274	183	247
TOMM5	328	423	133	201
TOMM6	655	607	439	598
TOMM7	976	779	582	809
TOMM70	3298	3004	2170	2813
TONSL	1185	978	702	921
TOP1	3262	2994	1458	1930
TOP1MT	599	523	405	626
TOP2A	11637	11048	8479	10217
TOP2B	11874	11652	7634	10144
TOP3A	2333	1940	1243	1782
TOP3B	911	816	664	785
TOPBP1	4300	3916	3140	4057
TOPORS	1541	1424	1297	1589
TOR1A	560	457	412	475
TOR1AIP1	864	793	650	853
TOR1AIP2	1313	1091	888	1180
TOR1B	211	197	144	189
TOR2A	110	86	75	102
TOR3A	760	713	468	642
TOX4	744	629	705	862
TP53	1000	874	624	903
TP53BP1	3001	2760	2037	2582
TP53BP2	2343	2111	1561	1975
TP53I11	46	44	27	36
TP53I13	184	129	104	144
TP53I3	85	84	72	98
TP53INP1	70	43	30	46
TP53RK	352	370	255	348
TP53TG5	34	37	24	32
TP73	98	71	59	86
TPBG	113	79	87	110
TPCN1	181	159	94	136
TPCN2	236	244	167	210
TPD52	78	88	51	62
TPD52L1	126	130	92	121
TPD52L2	624	559	387	492
TPGS1	91	88	42	58
TPGS2	664	586	492	593
TPH1	45	44	10	36
TPI1	5358	5227	3834	4822
TPM1	464	536	367	437
TPM2	103	129	57	87
TPM3	1737	1598	1192	1412
TPM4	351	416	217	317
TPMT	512	509	364	468
TPP1	432	380	193	231
TPP2	2382	2195	1758	2187
TPPP	32	21	10	21
TPR	19892	19053	13601	19011
TPRA1	297	215	247	281
TPRG1L	75	77	76	76
TPRKB	620	599	546	737
TPRN	265	242	202	248
TPST1	240	199	159	219
TPST2	172	143	118	137
TPT1	10252	9597	7849	9065
TPX2	4525	4106	2792	3625
TRA2A	1366	1169	1020	1347
TRA2B	3116	2802	2726	3535
TRABD	727	631	458	602
TRADD	47	48	34	34
TRAF2	421	450	248	319
TRAF3	643	624	429	577
TRAF3IP1	513	484	387	449
TRAF3IP2	151	128	88	111
TRAF3IP3	22	15	18	18
TRAF4	338	297	274	360
TRAF5	210	227	142	196
TRAF6	319	277	213	251
TRAF7	815	643	642	812
TRAFD1	958	844	770	925
TRAIP	514	516	389	468
TRAK1	695	623	438	610
TRAK2	654	571	477	650
TRAM1	1955	1627	1988	2368
TRAM1L1	43	40	37	51
TRAM2	149	116	65	77
TRAP1	4835	4576	3586	4548
TRAPPC1	398	342	262	310
TRAPPC10	1347	1290	835	1132
TRAPPC11	903	888	682	837
TRAPPC12	624	589	403	518
TRAPPC13	680	657	564	694
TRAPPC2	127	117	81	115
TRAPPC2B	23	19	19	15
TRAPPC2L	623	633	501	641
TRAPPC3	622	626	506	593
TRAPPC4	556	516	456	509
TRAPPC5	341	283	305	427
TRAPPC6A	66	68	55	74
TRAPPC6B	143	163	116	189
TRAPPC8	1627	1488	1219	1546
TRAPPC9	351	273	154	247
TRDMT1	168	167	118	145
TRERF1	34	28	22	36
TREX1	39	31	31	44
TREX2	18	14	18	23
TRHDE	23	13	13	20
TRIAP1	131	150	89	136
TRIB1	179	128	130	186
TRIB2	20	21	13	19
TRIB3	180	175	131	141
TRIM11	542	514	309	399
TRIM13	602	559	423	547
TRIM14	96	116	51	66
TRIM16	18	27	22	30
TRIM16L	78	73	58	79
TRIM17	40	33	19	27
TRIM2	438	378	324	372
TRIM21	98	96	81	82
TRIM23	575	589	413	599
TRIM24	1179	930	855	1101
TRIM25	453	381	293	403
TRIM26	434	473	279	384
TRIM27	2131	1873	1607	1968
TRIM28	9981	8621	7230	8948
TRIM3	123	122	92	127
TRIM32	341	311	196	258
TRIM33	2164	1943	1542	1891
TRIM35	213	182	116	149
TRIM36	114	109	95	127
TRIM37	1969	1856	1404	1726
TRIM38	139	116	71	97
TRIM39	48	38	28	43
TRIM4	477	436	293	417
TRIM41	528	626	427	551
TRIM44	323	340	259	331
TRIM45	184	184	111	169
TRIM5	51	66	50	50
TRIM52	221	244	160	192
TRIM56	35	39	23	28
TRIM59	147	144	91	129
TRIM62	68	42	36	35
TRIM65	496	420	367	431
TRIM66	235	200	114	147
TRIM68	173	142	109	114
TRIM71	114	100	68	95
TRIM8	295	292	173	221
TRIM9	237	239	155	196
TRIO	3031	2591	1827	2417
TRIOBP	392	342	228	285
TRIP10	342	339	233	294
TRIP11	1846	1781	1132	1756
TRIP12	8251	7084	5638	6956
TRIP13	1150	1022	944	1244
TRIP4	287	249	166	212
TRIP6	748	759	563	724
TRIQK	44	42	28	33
TRIR	818	921	546	724
TRIT1	559	555	400	531
TRMO	357	275	299	328
TRMT1	1474	1364	1190	1377
TRMT10A	322	282	224	307
TRMT10B	178	183	125	151
TRMT10C	2391	2303	2038	2351
TRMT11	1544	1579	935	1243
TRMT112	1057	952	709	901
TRMT12	485	432	319	394
TRMT13	613	623	374	511
TRMT1L	1093	1046	819	993
TRMT2A	1439	1377	1060	1336
TRMT2B	538	486	360	433
TRMT44	490	429	307	387
TRMT5	825	730	603	730
TRMT6	1012	908	758	968
TRMT61A	261	203	185	221
TRMT61B	432	377	317	390
TRMU	949	929	743	893
TRNAU1AP	647	570	432	528
TRNT1	571	596	337	461
TRO	615	539	515	623
TROAP	888	733	612	748
TRPC1	615	615	442	528
TRPC3	80	76	42	70
TRPC4AP	1912	1768	1496	1837
TRPM4	90	91	46	68
TRPM6	40	32	31	30
TRPM7	2600	2320	1772	2191
TRPS1	762	643	513	644
TRPT1	149	155	112	159
TRPV1	238	198	130	168
TRPV4	26	17	18	26
TRRAP	6665	5470	2774	4388
TRUB1	814	684	572	736
TRUB2	876	797	685	799
TSC1	757	697	523	649
TSC2	1886	1652	1147	1702
TSC22D1	654	541	348	483
TSC22D2	423	361	241	314
TSC22D3	593	651	389	497
TSC22D4	124	120	80	118
TSEN15	226	218	159	211
TSEN2	677	619	461	583
TSEN34	580	480	502	573
TSEN54	529	501	413	505
TSFM	802	751	571	725
TSG101	755	624	612	774
TSGA10	104	114	68	90
TSHZ1	466	393	330	456
TSHZ2	61	48	32	42
TSHZ3	131	83	67	90
TSKU	45	29	43	41
TSN	1205	1130	882	1092
TSNARE1	96	73	56	66
TSNAX	894	871	635	755
TSNAXIP1	46	46	37	61
TSPAN10	23	21	13	21
TSPAN12	190	172	139	182
TSPAN13	224	211	182	252
TSPAN14	68	60	47	70
TSPAN15	138	115	112	138
TSPAN17	236	230	200	268
TSPAN2	31	14	15	23
TSPAN3	2652	2249	2202	2620
TSPAN31	138	118	113	131
TSPAN33	120	101	100	114
TSPAN4	153	107	107	117
TSPAN5	106	80	62	105
TSPAN6	959	885	810	942
TSPAN9	50	49	52	54
TSPEAR	21	23	18	19
TSPO	361	272	255	278
TSPYL1	2678	2548	2061	2625
TSPYL2	497	435	386	506
TSPYL4	149	129	106	92
TSR1	4858	4521	3540	4658
TSR2	435	430	292	387
TSR3	612	596	410	496
TSSC4	411	366	386	383
TSSK2	55	52	32	52
TSSK3	135	110	105	104
TSSK4	78	81	44	36
TST	430	347	336	432
TSTA3	526	435	356	498
TSTD2	399	328	210	256
TSTD3	26	27	22	21
TTBK2	463	446	336	422
TTC1	943	1002	800	1038
TTC12	526	472	397	501
TTC13	1388	1269	998	1219
TTC14	854	882	608	753
TTC17	1391	1175	1096	1225
TTC19	746	721	541	680
TTC21A	27	42	24	35
TTC21B	1237	1100	790	1015
TTC23	303	278	218	284
TTC25	57	35	25	30
TTC26	476	402	396	493
TTC27	1474	1370	1164	1448
TTC28	1532	1240	806	1065
TTC3	5259	4801	3337	4192
TTC30A	101	62	52	79
TTC30B	96	73	70	75
TTC31	249	181	147	178
TTC32	167	138	92	153
TTC33	303	326	182	241
TTC37	5302	4721	3958	4932
TTC38	605	539	444	522
TTC39A	101	116	98	106
TTC39B	114	107	78	90
TTC39C	176	143	106	123
TTC4	1098	999	788	1006
TTC5	605	561	447	523
TTC7A	189	184	103	134
TTC7B	579	472	301	424
TTC8	405	371	278	365
TTC9C	223	191	175	225
TTF1	925	925	628	786
TTF2	3595	3351	2453	2891
TTI1	1442	1251	992	1264
TTI2	384	354	310	381
TTK	2609	2427	2056	2533
TTL	569	463	431	534
TTLL1	68	63	47	55
TTLL11	121	119	67	108
TTLL12	1452	1334	1129	1357
TTLL13P	30	39	19	28
TTLL3	143	107	59	107
TTLL4	1360	1181	810	1002
TTLL5	1082	903	633	859
TTLL7	268	244	183	235
TTN	7408	6184	4949	6802
TTPAL	241	205	179	196
TTYH2	40	30	31	32
TTYH3	258	198	101	112
TUB	610	572	403	504
TUBA1A	649	598	630	746
TUBA1B	9638	8910	8371	10523
TUBA1C	3251	2727	2887	3356
TUBA4A	29	23	18	28
TUBA8	58	57	45	55
TUBB	12399	9911	11275	14361
TUBB1	39	42	26	36
TUBB2A	127	127	123	127
TUBB2B	220	228	159	182
TUBB4A	75	54	21	29
TUBB4B	5408	4842	4635	6205
TUBB6	782	652	575	767
TUBD1	287	244	165	243
TUBE1	490	418	428	547
TUBG1	947	859	741	943
TUBG2	46	36	23	30
TUBGCP2	2027	1785	1594	2056
TUBGCP3	774	708	485	686
TUBGCP4	923	802	510	710
TUBGCP5	1194	1042	800	953
TUBGCP6	2040	1676	1280	1628
TUFM	4750	4264	3834	4776
TUFT1	155	157	133	174
TULP3	366	310	201	256
TULP4	551	462	262	313
TUSC1	85	90	55	53
TUSC2	207	182	133	155
TUSC3	824	807	655	832
TUT1	170	141	114	130
TUT4	2584	2411	1385	1798
TUT7	1190	1116	798	1022
TVP23B	277	266	223	235
TWF1	365	358	336	428
TWF2	383	374	241	311
TWIST1	34	23	18	16
TWISTNB	747	704	602	648
TWNK	894	693	564	776
TWSG1	271	258	251	262
TXLNA	2948	2804	2085	2697
TXLNG	1300	1323	941	1269
TXN	6539	6298	4309	5494
TXN2	346	329	238	466
TXNDC11	584	482	421	561
TXNDC12	477	473	316	371
TXNDC15	427	408	263	359
TXNDC16	759	685	530	633
TXNDC17	942	871	648	845
TXNDC5	3859	3541	2628	3283
TXNDC9	487	375	342	418
TXNIP	161	144	120	123
TXNL1	632	573	503	640
TXNL4A	830	745	609	806
TXNL4B	162	131	89	137
TXNRD1	3338	3289	2502	3035
TXNRD2	429	434	330	379
TXNRD3	622	606	422	521
TYK2	1103	922	768	958
TYMP	75	64	34	55
TYMS	1406	1174	613	830
TYRO3	388	348	300	365
TYSND1	286	254	196	248
TYW1	483	440	328	402
TYW1B	83	86	50	82
TYW3	727	751	502	735
TYW5	214	180	151	168
U2AF1L4	41	36	35	37
U2AF2	3878	3739	3149	4004
U2SURP	10801	10521	7918	9654
UACA	1699	1694	1068	1548
UAP1	1772	1650	1410	1687
UAP1L1	93	92	41	44
UBA1	9460	8224	6985	8654
UBA2	4102	3741	3199	3854
UBA3	1542	1558	1268	1538
UBA5	904	908	630	823
UBA52	6340	5652	4732	6088
UBA6	2683	2407	2018	2562
UBA7	18	20	12	14
UBAC1	754	682	513	681
UBAC2	373	328	303	415
UBALD1	26	34	36	37
UBALD2	48	27	35	54
UBAP1	614	525	492	538
UBAP2	1248	1018	871	1124
UBAP2L	4454	3498	2861	3753
UBASH3B	54	40	44	52
UBB	10147	10275	7403	9525
UBC	7318	6712	6643	8424
UBE2A	427	380	374	540
UBE2B	153	166	119	159
UBE2C	1542	1225	1198	1691
UBE2D1	142	160	172	207
UBE2D2	750	737	505	665
UBE2D3	733	588	739	899
UBE2D4	65	56	39	55
UBE2E1	1208	978	1148	1358
UBE2E2	303	219	187	217
UBE2E3	383	318	243	292
UBE2F	101	62	85	118
UBE2G1	498	502	323	378
UBE2G2	847	866	452	677
UBE2H	163	166	91	139
UBE2I	919	902	741	998
UBE2J1	603	600	511	635
UBE2J2	537	439	382	539
UBE2K	530	470	264	441
UBE2L3	730	581	583	695
UBE2M	795	629	696	880
UBE2N	840	831	591	769
UBE2O	1996	1527	983	1280
UBE2Q1	1080	976	816	938
UBE2Q2	524	459	382	427
UBE2R2	463	441	293	331
UBE2S	509	505	365	469
UBE2T	1286	1130	1172	1370
UBE2V2	597	611	439	585
UBE2W	36	27	26	49
UBE2Z	486	476	320	395
UBE3A	2233	2238	1525	1982
UBE3B	697	559	446	616
UBE3C	3645	3190	2573	3189
UBE3D	460	419	299	354
UBE4A	2451	2120	1692	2208
UBE4B	1423	1201	780	1047
UBFD1	567	542	340	467
UBIAD1	294	257	277	325
UBL3	134	137	142	166
UBL4A	377	334	207	291
UBL5	907	847	664	872
UBL7	918	819	814	1043
UBLCP1	633	585	323	431
UBN1	1336	1213	815	1118
UBN2	757	686	371	486
UBOX5	148	92	57	102
UBP1	1782	1531	1091	1524
UBQLN1	3082	2613	2271	2793
UBQLN2	684	507	321	378
UBQLN4	378	321	265	288
UBR1	1685	1511	1167	1434
UBR2	2341	2076	1693	2101
UBR3	2628	2402	1702	2187
UBR4	10559	8908	5126	7296
UBR5	7066	6274	4505	5579
UBR7	833	828	517	643
UBTD1	50	67	42	41
UBTD2	367	325	270	343
UBTF	3060	2878	1942	2442
UBXN1	865	931	793	917
UBXN11	340	359	273	327
UBXN2A	380	358	276	351
UBXN2B	329	301	187	246
UBXN4	1153	1094	807	986
UBXN6	555	448	411	500
UBXN7	504	451	291	351
UBXN8	358	359	276	349
UCHL1	2736	2560	1868	2370
UCHL3	1044	1008	758	1039
UCHL5	1839	1783	1147	1554
UCK1	444	418	314	379
UCK2	1659	1620	1168	1449
UCKL1	459	364	401	494
UCP2	186	129	59	63
UEVLD	245	141	163	203
UFC1	879	854	743	888
UFD1	1202	1122	955	1225
UFL1	994	957	764	892
UFM1	207	201	136	177
UFSP1	40	24	25	36
UFSP2	334	306	268	290
UGCG	368	308	267	333
UGDH	488	520	303	423
UGGT1	3370	3128	2288	2830
UGGT2	1653	1562	1100	1377
UGP2	755	714	569	657
UGT3A2	32	18	26	19
UGT8	374	336	281	360
UHMK1	1144	949	868	1039
UHRF1	1384	1299	798	1194
UHRF1BP1	958	854	582	762
UHRF1BP1L	1574	1428	1089	1444
UHRF2	900	770	515	633
UIMC1	1550	1564	1054	1320
ULBP2	29	25	31	22
ULBP3	141	132	100	122
ULK1	202	147	81	115
ULK2	193	149	173	178
ULK3	862	775	623	815
ULK4	529	510	337	412
UMAD1	67	58	61	65
UMPS	1740	1561	1364	1670
UNC119	144	142	113	165
UNC119B	290	260	200	270
UNC13B	1640	1411	1220	1485
UNC45A	2271	2275	1544	1997
UNC50	509	489	378	524
UNC5B	228	199	143	186
UNC5C	191	142	109	149
UNC93B1	102	76	99	109
UNCX	130	132	64	80
UNG	1385	1231	1205	1466
UNK	375	262	239	325
UNKL	27	34	17	17
UPF1	1891	1531	1120	1582
UPF2	1764	1678	1191	1505
UPF3A	119	85	59	100
UPF3B	967	1084	628	800
UPP1	99	101	85	85
UPRT	201	212	172	215
UQCC1	478	490	406	570
UQCC2	689	595	510	627
UQCC3	182	147	117	132
UQCR10	776	626	650	893
UQCRB	1755	1722	1177	1641
UQCRC1	4345	3913	3561	4220
UQCRC2	3501	2926	3050	3630
UQCRFS1	1243	1207	951	1179
UQCRH	1397	1449	903	1127
UQCRQ	1903	1747	1173	1520
URB1	4010	3471	2423	3096
URB2	4100	3644	2950	3733
URGCP	732	633	497	593
URI1	2887	2852	2119	2588
URM1	151	108	120	126
UROD	1404	1235	1157	1333
UROS	947	893	731	911
USB1	237	196	83	98
USE1	161	165	118	150
USF1	669	568	522	684
USF2	492	480	435	614
USF3	895	673	489	666
USH1C	31	25	22	16
USO1	2893	2741	2298	2906
USP1	7497	7122	5723	6945
USP10	2413	2101	1850	2287
USP11	1852	1569	1251	1712
USP12	268	267	190	261
USP13	660	660	352	477
USP14	1548	1263	611	811
USP15	2290	2192	1601	2065
USP16	3402	3043	2624	3350
USP18	182	152	117	130
USP19	2410	2338	1684	2153
USP2	78	87	44	60
USP20	324	283	240	292
USP21	427	403	256	381
USP22	4902	4073	3469	4418
USP24	8012	7536	5427	7017
USP25	1901	1755	1389	1703
USP27X	60	56	36	59
USP28	1601	1358	1188	1405
USP30	195	161	189	232
USP31	512	411	243	399
USP32	1015	901	600	818
USP33	3321	2970	2577	3168
USP34	7077	6202	4097	5317
USP35	112	102	75	80
USP36	1098	935	532	688
USP37	1241	1081	843	1089
USP38	1730	1456	1276	1598
USP39	1697	1549	1357	1700
USP4	669	622	381	469
USP40	712	721	448	605
USP42	384	325	205	271
USP43	80	75	70	77
USP44	134	126	110	124
USP45	740	713	446	559
USP46	428	437	309	426
USP47	2795	2813	2122	2664
USP48	2309	2215	1326	1854
USP49	162	138	70	102
USP5	2184	2158	1721	2066
USP51	61	53	37	65
USP53	1141	1126	788	1052
USP54	1138	968	679	863
USP6NL	413	365	294	401
USP7	4058	4011	2650	3697
USP8	1197	1094	790	1014
USP9X	17600	15853	12076	15498
USPL1	1090	924	739	925
UST	247	212	206	248
UTP11	1256	1248	987	1247
UTP14A	2412	2488	1870	2281
UTP14C	658	604	402	556
UTP15	1239	1064	976	1192
UTP18	2670	2533	1725	2135
UTP20	6389	5832	4490	5556
UTP23	343	273	241	269
UTP25	1245	1194	1046	1281
UTP3	1031	970	598	749
UTP4	1346	1219	780	1033
UTP6	1872	1885	1308	1690
UTRN	4106	3846	2640	3360
UVRAG	503	472	345	402
UVSSA	256	233	117	150
UXS1	464	440	323	375
UXT	637	496	655	730
VAC14	667	544	340	476
VAMP1	37	25	32	41
VAMP3	286	230	259	351
VAMP4	87	59	45	48
VAMP7	966	845	779	980
VAMP8	88	85	73	103
VANGL1	337	283	233	358
VANGL2	147	71	53	74
VAPA	1201	1181	890	1089
VAPB	402	326	220	275
VARS	3030	2584	1743	2216
VARS2	746	739	625	731
VASH1	154	158	84	95
VASH2	71	68	43	47
VASN	36	21	14	14
VASP	220	207	154	177
VAT1	704	606	407	515
VAV1	65	48	49	62
VAV2	369	279	234	283
VAV3	95	89	79	67
VAX2	53	44	33	22
VBP1	2599	2456	1905	2222
VCAN	2738	2310	1577	2198
VCL	2856	2653	2064	2593
VCP	10950	10398	8435	10273
VCPIP1	902	823	507	701
VCPKMT	134	114	68	93
VDAC1	1487	1376	1539	1812
VDAC2	876	783	728	826
VDAC3	2752	2589	2267	2718
VDR	38	34	19	27
VEGFA	171	155	115	158
VEGFB	67	64	36	60
VEGFC	35	26	16	25
VEZF1	270	247	254	333
VEZT	1455	1310	1159	1389
VGLL4	172	147	122	173
VHL	688	750	415	547
VILL	101	113	82	108
VIM	9770	8860	6389	8674
VIPAS39	239	241	192	260
VIPR1	54	41	25	35
VIRMA	3266	2780	2376	2912
VKORC1	268	197	215	255
VKORC1L1	122	100	113	104
VLDLR	63	57	27	32
VMA21	346	346	291	409
VMP1	865	810	645	759
VPS11	692	583	526	629
VPS13A	5885	5609	3594	4764
VPS13B	2610	2304	1483	2027
VPS13C	3688	3451	2338	3130
VPS13D	3868	3445	2173	2963
VPS16	733	620	607	713
VPS18	573	497	374	480
VPS25	792	668	617	885
VPS26A	926	887	495	626
VPS26B	379	378	227	331
VPS26C	358	325	278	399
VPS28	382	355	289	336
VPS29	913	806	694	864
VPS33A	299	285	202	276
VPS33B	25	33	27	29
VPS35	3319	3153	2538	3039
VPS35L	806	681	568	677
VPS36	707	692	445	598
VPS37A	287	254	209	259
VPS37B	125	109	51	107
VPS37C	145	146	97	138
VPS39	684	550	450	616
VPS41	1491	1517	1104	1377
VPS45	1271	1150	895	1108
VPS4A	174	196	154	150
VPS4B	618	519	413	505
VPS50	970	896	723	968
VPS51	1147	1064	882	1011
VPS52	830	729	560	693
VPS53	754	605	364	526
VPS54	1232	1166	953	1160
VPS72	1118	1066	943	1165
VPS8	1034	869	720	884
VPS9D1	336	209	123	138
VRK1	2264	2144	1708	2084
VRK2	1071	977	791	1033
VRK3	468	409	357	438
VSIG10	107	84	70	94
VSIG2	12	11	16	10
VSTM4	25	33	22	33
VTA1	885	814	802	1036
VTI1A	398	328	252	328
VTI1B	697	641	544	719
VWA1	48	38	22	33
VWA8	1798	1585	1026	1356
VWCE	30	19	10	16
VWDE	610	579	356	488
WAC	1273	919	1040	1416
WAPL	4027	3830	2855	3619
WARS	1727	1456	1395	1869
WARS2	579	531	428	575
WASF1	772	644	444	491
WASF2	372	277	210	241
WASF3	328	279	219	255
WASHC1	25	42	23	22
WASHC2A	482	457	323	429
WASHC2C	399	412	300	405
WASHC3	199	156	169	195
WASHC4	1828	1779	1380	1748
WASHC5	1773	1518	1354	1811
WASL	351	280	209	285
WBP1	167	143	167	180
WBP11	1278	1149	1019	1306
WBP1L	79	92	75	96
WBP2	190	154	128	254
WBP4	354	298	228	285
WDCP	752	631	595	663
WDFY1	347	331	275	351
WDFY2	142	134	62	89
WDFY3	3172	2815	2132	2725
WDHD1	1945	1673	1320	1675
WDPCP	235	214	185	193
WDR1	1967	1809	1662	2144
WDR11	2257	2006	1671	2083
WDR12	1822	1756	1328	1571
WDR13	369	322	332	379
WDR17	486	475	305	406
WDR18	706	668	580	700
WDR19	996	834	631	857
WDR20	395	319	280	384
WDR24	305	280	190	248
WDR25	164	151	117	145
WDR26	2649	2439	1179	1527
WDR27	436	375	266	321
WDR3	4735	4493	3774	4503
WDR33	3132	2608	2279	2794
WDR34	1478	1245	1142	1347
WDR35	1568	1366	1139	1211
WDR36	2683	2357	2085	2629
WDR37	331	286	207	231
WDR38	24	16	21	13
WDR4	738	675	371	414
WDR41	1381	1335	898	1160
WDR43	5642	5058	4173	5109
WDR44	1386	1334	874	1139
WDR45	401	298	294	341
WDR45B	932	753	740	905
WDR46	1541	1462	1229	1462
WDR47	544	500	480	617
WDR48	1923	1673	1379	1697
WDR5	1293	1228	836	1076
WDR53	149	131	136	147
WDR54	405	392	363	454
WDR55	515	491	339	412
