	ribo_untr_a	ribo_untr_b	ribo_tmisrib_a	ribo_tmisrib_b
TSTD3	10	15	6	9
TTBK2	91	115	73	65
TTC1	1389	1696	1079	1174
TTC12	146	191	145	189
TTC13	454	617	530	469
TTC14	451	505	342	405
TTC17	416	540	452	404
TTC19	399	529	401	418
TTC21A	19	13	17	16
TTC21B	744	718	555	557
TTC23	63	59	29	39
TTC25	16	15	12	18
TTC26	403	522	307	283
TTC27	726	827	634	674
TTC28	566	620	528	495
TTC3	444	459	362	345
TTC30A	142	210	117	134
TTC30B	120	175	113	125
TTC31	94	145	116	97
TTC32	197	194	150	181
TTC33	360	368	273	248
TTC37	2689	2819	2240	2275
TTC38	426	599	405	356
TTC39A	323	430	271	254
TTC39B	102	133	86	89
TTC39C	219	295	185	185
TTC4	429	650	368	446
TTC5	336	381	271	299
TTC6	23	25	13	24
TTC7A	58	94	58	70
TTC7B	395	483	341	330
TTC8	492	510	368	380
TTC9C	190	239	109	118
TTF1	556	651	511	501
TTF2	1647	1957	1443	1401
TTI1	789	883	623	647
TTI2	424	576	345	366
TTK	2481	2711	2034	2251
TTL	222	245	191	196
TTLL1	52	50	60	43
TTLL11	12	39	16	17
TTLL12	1647	2676	1454	1406
TTLL13P	0	1	1	4
TTLL3	12	10	19	25
TTLL4	802	1004	671	667
TTLL5	159	183	120	140
TTLL7	237	222	172	175
TTN	66	79	51	74
TTPAL	208	219	154	143
TTYH2	41	56	37	33
TTYH3	427	555	371	364
TUB	180	212	133	133
TUBA1A	648	863	486	611
TUBA1B	9090	10980	5636	7258
TUBA1C	3012	3660	2276	2546
TUBA4A	46	68	37	30
TUBA8	102	72	149	101
TUBB	19455	24437	14407	15382
TUBB1	0	3	2	3
TUBB2A	392	526	363	323
TUBB2B	552	666	506	507
TUBB4A	425	556	370	338
TUBB4B	8611	13882	6987	7568
TUBB6	1134	1600	898	919
TUBD1	284	349	169	189
TUBE1	251	223	152	154
TUBG1	696	864	502	514
TUBG2	28	41	28	23
TUBGCP2	1290	1572	1049	1064
TUBGCP3	550	691	495	399
TUBGCP4	955	1039	738	755
TUBGCP5	436	429	402	382
TUBGCP6	429	523	517	413
TUFM	5164	6491	3846	3874
TUFT1	278	291	216	207
TULP3	313	397	258	302
TULP4	156	181	203	139
TUSC1	78	82	36	72
TUSC2	116	194	111	118
TUSC3	1034	1246	991	920
TUT1	141	170	109	82
TUT4	1092	1240	876	920
TUT7	536	558	454	436
TVP23B	53	36	28	34
TVP23C	5	4	1	5
TWF1	467	449	309	355
TWF2	362	494	309	295
TWIST1	135	172	87	90
TWISTNB	580	676	410	480
TWNK	508	596	405	421
TWSG1	540	591	463	488
TXLNA	2152	2933	1724	1790
TXLNG	1777	1908	1365	1410
TXN	3944	5539	2791	3525
TXN2	778	1084	568	631
TXNDC11	72	82	57	55
TXNDC12	954	1315	827	958
TXNDC15	446	527	388	389
TXNDC16	448	422	422	400
TXNDC17	1260	1674	990	1086
TXNDC5	3250	3960	3033	2830
TXNDC9	422	444	357	394
TXNIP	124	142	102	93
TXNL1	1604	1847	1181	1373
TXNL4A	1330	1756	1141	1119
TXNL4B	236	286	200	170
TXNRD1	1854	2222	1436	1625
TXNRD2	663	904	487	504
TXNRD3	136	163	137	142
TYK2	428	492	423	363
TYMP	12	13	19	28
TYMS	3890	4986	3429	3314
TYRO3	137	187	152	152
TYSND1	724	988	677	663
TYW1	119	148	113	113
TYW1B	5	6	7	6
TYW3	365	418	309	295
TYW5	121	113	85	95
U2AF1L4	55	84	59	45
U2AF2	5263	7004	4222	4174
U2SURP	2987	3379	2719	2843
UACA	834	902	752	729
UAP1	1515	1648	1217	1260
UAP1L1	92	135	72	82
UBA1	17742	21576	14906	14626
UBA2	9369	10592	7651	7809
UBA3	1272	1304	1036	1063
UBA5	609	727	560	565
UBA52	6695	8461	5561	5469
UBA6	2008	2206	1574	1697
UBA7	1	3	4	6
UBAC1	374	507	319	318
UBAC2	386	453	388	373
UBALD1	295	357	191	253
UBALD2	385	505	311	338
UBAP1	372	443	286	290
UBAP2	867	1071	718	812
UBAP2L	5729	7732	4867	5193
UBASH3B	87	140	84	84
UBB	3473	4142	2495	2678
UBC	8349	9524	6402	7331
UBE2A	1387	1576	1018	1197
UBE2B	942	1103	780	830
UBE2C	3589	4666	2844	3253
UBE2D1	490	511	319	312
UBE2D2	1449	1412	1197	1218
UBE2D3	500	718	393	430
UBE2D4	44	44	37	43
UBE2E1	3211	3663	2434	2969
UBE2E2	387	434	330	314
UBE2E3	287	357	215	287
UBE2F	22	23	27	20
UBE2G1	865	1183	795	859
UBE2G2	1064	1408	993	909
UBE2H	400	517	315	323
UBE2I	1801	2056	1347	1334
UBE2J1	747	912	610	663
UBE2J2	900	1078	698	751
UBE2K	1507	1535	1126	1214
UBE2L3	577	864	474	565
UBE2M	1186	1346	875	842
UBE2N	1610	1888	1151	1258
UBE2O	1079	1603	920	1000
UBE2Q1	776	966	620	580
UBE2Q2	102	145	104	79
UBE2R2	647	779	556	570
UBE2S	686	1040	422	602
UBE2T	1638	2074	1366	1470
UBE2V2	1207	1229	908	996
UBE2W	30	34	26	25
UBE2Z	851	1090	714	768
UBE3A	804	918	648	717
UBE3B	245	319	245	229
UBE3C	1516	1656	1240	1271
UBE3D	247	296	193	194
UBE4A	1349	1426	1059	1063
UBE4B	1228	1472	994	1034
UBFD1	616	829	488	488
UBIAD1	316	421	293	264
UBL3	199	211	182	174
UBL4A	533	756	418	459
UBL5	2263	3106	1877	2106
UBL7	1377	1700	1108	1055
UBLCP1	1047	1210	893	987
UBN1	285	313	229	216
UBN2	270	312	211	191
UBOX5	242	294	173	166
UBP1	260	330	226	218
UBQLN1	3587	3963	2590	2889
UBQLN2	1309	1448	908	1056
UBQLN4	237	292	160	184
UBR1	1054	1180	911	884
UBR2	1560	1832	1286	1343
UBR3	1025	1121	834	849
UBR4	5089	6462	5704	5279
UBR5	2177	2387	1886	1879
UBR7	1261	1470	964	1014
UBTD1	68	76	52	51
UBTD2	154	219	137	134
UBTF	1797	2469	1526	1551
UBXN1	1129	1540	968	994
UBXN11	108	169	112	107
UBXN2A	230	255	194	183
UBXN2B	195	213	154	164
UBXN4	1422	1496	1163	1117
UBXN6	313	420	264	276
UBXN7	953	1031	715	829
UBXN8	398	532	358	397
UCHL1	8480	10995	6989	7234
UCHL3	673	719	557	508
UCHL5	1916	2178	1436	1634
UCK1	401	566	362	377
UCK2	1481	1919	1283	1171
UCKL1	353	518	377	328
UCP2	167	165	174	130
UEVLD	240	275	204	225
UFC1	883	1078	769	685
UFD1	1669	2079	1307	1445
UFL1	725	769	663	691
UFM1	410	513	342	415
UFSP1	47	55	38	36
UFSP2	395	411	323	322
UGCG	401	556	443	422
UGDH	565	778	498	509
UGGT1	1325	1352	1205	1200
UGGT2	631	610	541	588
UGP2	1112	1198	845	861
UGT3A2	84	97	82	93
UGT8	539	650	452	489
UHMK1	470	510	428	334
UHRF1	1598	2389	1266	1369
UHRF1BP1	495	527	446	430
UHRF1BP1L	677	651	527	578
UHRF2	268	345	221	227
UIMC1	474	593	378	412
ULBP2	35	57	41	35
ULBP3	178	265	181	211
ULK1	270	384	231	214
ULK2	11	11	6	17
ULK3	269	379	265	254
ULK4	28	26	29	22
UMAD1	108	135	91	105
UMPS	1191	1575	1055	1041
UNC119	260	336	163	179
UNC119B	519	567	449	427
UNC13B	283	332	256	229
UNC45A	1108	1523	968	915
UNC50	441	592	362	364
UNC5B	226	335	283	310
UNC5C	216	243	168	168
UNC93B1	94	126	101	85
UNCX	5	12	23	17
UNG	1700	2104	1289	1387
UNK	233	296	205	203
UNKL	147	235	108	104
UPF1	2244	3061	1769	1813
UPF2	823	944	636	756
UPF3A	117	118	71	107
UPF3B	1058	1165	775	845
UPP1	142	145	95	90
UPRT	207	245	158	177
UQCC1	500	599	453	416
UQCC2	1052	1304	869	855
UQCC3	111	264	120	133
UQCR10	2057	1744	1051	1281
UQCRB	2263	2464	1966	2000
UQCRC1	3158	4220	2813	2750
UQCRC2	4212	4512	3224	3563
UQCRFS1	3234	4635	2658	2987
UQCRH	820	1126	808	678
UQCRQ	3197	3796	2768	2662
URB1	1011	1234	968	949
URB2	1426	1851	1120	1176
URGCP	408	631	372	379
URI1	1644	1941	1383	1405
URM1	454	579	316	363
UROD	1937	2495	1632	1649
UROS	220	314	198	208
USB1	166	202	139	115
USE1	220	304	186	175
USF1	409	532	274	318
USF2	566	850	505	504
USF3	66	63	51	42
USH1C	1	0	0	0
USO1	1809	1786	1273	1327
USP1	2405	2583	2018	2090
USP10	950	1050	676	740
USP11	4374	5639	3873	3664
USP12	118	127	109	93
USP13	754	916	645	657
USP14	3825	4306	2898	3191
USP15	1237	1290	933	1081
USP16	926	966	812	834
USP18	94	169	79	90
USP19	1179	1468	910	937
USP2	92	123	92	84
USP20	306	358	234	226
USP21	70	104	66	74
USP22	2646	3271	2250	2174
USP24	1716	1993	1444	1405
USP25	291	309	215	217
USP27X	57	65	36	48
USP28	517	679	388	473
USP30	399	423	314	326
USP31	73	87	59	56
USP32	303	370	275	266
USP33	2175	2383	1745	1858
USP34	1002	1017	941	878
USP35	25	26	20	23
USP36	523	695	488	463
USP37	686	760	545	563
USP38	554	601	391	467
USP39	1336	1520	1093	1055
USP4	253	288	239	223
USP40	214	202	163	152
USP42	278	404	197	196
USP43	35	37	29	26
USP44	77	89	65	52
USP45	201	207	135	137
USP46	212	243	142	178
USP47	1086	1229	1002	961
USP48	1880	2265	1650	1687
USP49	28	45	23	28
USP5	2656	3714	2300	2228
USP51	34	33	20	17
USP53	228	290	173	192
USP54	372	440	333	366
USP6NL	170	214	164	140
USP7	1253	1457	1040	1004
USP8	850	825	617	599
USP9X	6349	6843	5524	5513
USPL1	350	414	247	281
UST	50	60	77	56
UTP11	2169	2379	1649	1802
UTP14A	866	1165	743	782
UTP14C	64	84	76	64
UTP15	782	907	610	623
UTP18	2133	2492	1758	1701
UTP20	2109	2582	1884	1905
UTP23	265	273	238	221
UTP25	542	627	411	490
UTP3	956	1233	862	873
UTP4	1812	1995	1322	1480
UTP6	1384	1605	1141	1169
UTRN	1577	2162	1681	1673
UVRAG	155	198	151	120
UVSSA	73	108	94	91
UXS1	341	394	309	326
UXT	1302	1744	1112	1085
VAC14	479	601	409	394
VAMP1	46	60	35	28
VAMP3	581	650	494	470
VAMP4	117	141	96	104
VAMP7	683	813	669	618
VAMP8	263	348	225	223
VANGL1	368	493	287	304
VANGL2	175	188	131	119
VAPA	1621	1938	1190	1352
VAPB	1121	1348	928	983
VARS	3774	5083	3237	3228
VARS2	424	499	471	378
VASH1	20	28	23	20
VASH2	28	37	23	28
VASN	55	57	48	70
VASP	136	174	137	101
VAT1	1215	1372	907	869
VAV1	73	52	39	48
VAV2	267	354	251	229
VAV3	103	95	74	66
VAX2	21	27	20	30
VBP1	2852	3218	2362	2414
VCAN	1895	2254	2034	1908
VCL	3224	3933	2998	2932
VCP	9753	13118	9120	9583
VCPIP1	492	597	360	438
VCPKMT	47	48	40	42
VDAC1	1801	2051	1078	1284
VDAC2	546	652	479	489
VDAC3	3441	4177	2819	2844
VDR	119	114	97	92
VEGFA	126	133	94	95
VEGFB	37	45	32	24
VEGFC	47	47	45	32
VEZF1	409	472	317	351
VEZT	771	724	634	616
VGLL4	282	406	216	233
VHL	596	732	589	499
VILL	1	1	0	0
VIM	19163	27042	17323	17940
VIPAS39	209	235	157	176
VIPR1	47	56	41	33
VIRMA	1574	1750	1345	1386
VKORC1L1	102	176	112	115
VLDLR	165	182	173	152
VMA21	711	845	547	605
VMP1	1300	1511	1083	1098
VPS11	319	357	250	285
VPS13A	1099	1128	1337	1188
VPS13B	403	469	460	438
VPS13C	1316	1366	1380	1419
VPS13D	798	833	843	757
VPS16	656	752	605	604
VPS18	550	801	468	511
VPS25	715	946	683	629
VPS26A	1706	2261	1348	1549
VPS26B	328	399	215	260
VPS26C	392	424	316	309
VPS28	471	679	438	396
VPS29	1686	1944	1493	1404
VPS33A	193	251	186	180
VPS33B	18	15	10	16
VPS35	2666	3196	2136	2246
VPS35L	542	594	432	429
VPS36	430	515	395	397
VPS37A	358	364	244	230
VPS37B	336	382	257	258
VPS37C	110	158	94	89
VPS39	630	738	560	582
VPS41	531	607	439	444
VPS45	1189	1284	930	931
VPS4A	37	67	54	43
VPS4B	694	952	668	662
VPS50	855	864	683	683
VPS51	556	809	489	455
VPS52	1033	1201	865	891
VPS53	1370	1592	1086	1134
VPS54	143	162	103	106
VPS72	1008	1333	786	807
VPS8	278	275	229	202
VPS9D1	226	289	173	182
VRK1	2208	2637	1812	2036
VRK2	357	364	231	276
VRK3	261	312	166	222
VSIG10	62	51	40	41
VSIG2	0	0	0	0
VSTM4	67	90	63	66
VTA1	1574	1545	1096	1222
VTI1A	201	254	204	206
VTI1B	128	167	106	98
VWA1	77	101	75	70
VWA8	575	653	531	477
VWCE	4	4	7	3
VWDE	39	48	42	44
WAC	1361	1422	944	1059
WAPL	1854	2299	1526	1713
WARS	3370	3580	2640	2661
WARS2	424	508	345	375
WASF1	720	735	474	573
WASF2	575	750	422	479
WASF3	184	216	168	139
WASHC1	2	1	3	4
WASHC2A	128	211	134	116
WASHC2C	126	142	113	117
WASHC3	223	206	162	183
WASHC4	1206	1275	941	995
WASHC5	813	804	644	624
WASL	840	978	641	679
WBP1	17	26	25	17
WBP11	1100	1291	938	1012
WBP1L	108	145	82	102
WBP2	1115	1443	814	923
WBP4	411	442	281	313
WDCP	472	475	361	318
WDFY1	393	487	326	315
WDFY2	144	177	113	116
WDFY3	703	703	625	577
WDHD1	800	934	679	667
WDPCP	56	76	41	51
WDR1	3343	4172	2740	2635
WDR11	1669	1931	1459	1479
WDR12	1046	1175	842	831
WDR13	325	333	262	238
WDR17	119	136	97	118
WDR18	1729	2362	1442	1322
WDR19	376	435	355	329
WDR20	218	237	188	164
WDR24	163	222	146	114
WDR25	122	133	84	105
WDR26	1394	1693	1067	1119
WDR27	26	30	24	25
WDR3	2966	3530	2462	2391
WDR33	1184	1553	1003	1067
WDR34	745	1067	678	600
WDR35	932	1187	812	836
WDR36	2473	2706	1875	2044
WDR37	260	285	169	218
WDR38	0	0	1	0
WDR4	391	428	264	291
WDR41	1030	1148	762	807
WDR43	2616	3139	2257	2378
WDR44	835	928	751	801
WDR45	415	536	324	310
WDR45B	474	534	402	422
WDR46	1450	1962	1135	1142
WDR47	391	455	324	348
WDR48	948	1098	783	881
WDR5	1061	1369	946	959
WDR53	95	137	76	68
WDR54	342	391	245	269
WDR55	286	363	257	253
WDR59	346	454	312	289
WDR5B	55	71	38	53
WDR6	1803	2496	1604	1584
WDR60	268	421	247	264
WDR61	962	1154	800	809
WDR62	894	1196	791	704
WDR63	157	188	128	147
WDR66	4	10	7	14
WDR7	417	478	329	337
WDR70	843	917	647	700
WDR73	264	321	246	239
WDR74	570	774	468	476
WDR75	1866	2046	1366	1576
WDR76	861	936	600	704
WDR77	2489	3511	2087	2147
WDR78	69	59	32	37
WDR81	411	502	329	305
WDR82	901	970	674	657
WDR83	163	217	141	141
WDR83OS	873	1168	782	744
WDR88	2	0	1	2
WDR89	175	206	126	140
WDR90	105	90	150	93
WDR91	256	353	224	219
WDR92	232	285	176	198
WDSUB1	279	332	265	250
WDTC1	443	498	306	327
WDYHV1	137	125	92	109
WEE1	586	711	514	498
WFS1	437	568	345	318
WHAMM	69	83	49	47
WHRN	81	69	56	72
WIPF1	91	88	73	72
WIPF2	206	239	143	128
WIPI1	71	91	53	68
WIPI2	566	673	462	443
WIZ	666	892	516	542
WLS	2845	3605	2609	2631
WNK1	3232	3513	2545	2689
WNK2	576	671	522	449
WNK3	207	212	160	182
WNK4	4	2	9	1
WNT10B	61	57	46	42
WNT3	27	32	14	18
WNT5A	284	378	266	213
WNT5B	163	236	138	126
WRAP53	396	526	301	285
WRAP73	823	1073	636	619
WRB	40	46	52	40
WRN	916	962	684	753
WRNIP1	1050	1293	829	804
WSB1	329	551	335	353
WSB2	194	221	131	113
WSCD1	75	101	80	71
WT1	198	244	134	150
WTAP	876	1045	736	769
WTIP	60	83	49	46
WWC1	172	222	129	121
WWC2	358	413	330	312
WWOX	229	277	173	168
WWP1	156	179	138	143
WWP2	433	460	365	344
WWTR1	598	757	478	495
XAB2	1443	1849	1162	1198
XBP1	412	601	374	407
XIAP	656	746	547	593
XK	72	75	68	75
XKR6	38	35	21	25
XKR8	39	75	56	38
XPA	256	274	238	254
XPC	597	832	613	614
XPNPEP1	2074	2517	1725	1736
XPNPEP3	480	543	376	358
XPO1	7898	8157	6123	6513
XPO4	986	1129	831	877
XPO5	3787	4916	3464	3420
XPO6	857	989	678	638
XPO7	1110	1246	857	952
XPOT	1504	1522	1112	1188
XPR1	333	469	331	319
XRCC1	1259	1909	1003	1054
XRCC2	308	363	225	241
XRCC3	401	432	308	336
XRCC4	394	456	351	323
XRCC5	19920	22447	16553	17184
XRCC6	7544	8863	6081	6206
XRN1	935	1153	785	825
XRN2	3444	4163	2854	2986
XRRA1	48	44	42	41
XXYLT1	239	276	185	170
XYLB	226	306	182	219
XYLT2	243	312	209	164
YAE1	197	222	181	197
YAF2	392	463	340	370
YAP1	474	523	390	442
YARS	4012	4269	3236	3051
YARS2	1273	1438	1035	1043
YBEY	198	269	164	178
YBX1	873	937	618	575
YBX3	2699	4204	2272	2577
YDJC	827	1122	687	670
YEATS2	672	822	460	428
YEATS4	1182	1185	963	979
YES1	684	831	584	620
YIF1A	671	854	517	542
YIF1B	1343	1699	1129	1106
YIPF1	351	467	264	271
YIPF2	426	611	311	362
YIPF3	880	1144	719	696
YIPF4	719	840	634	577
YIPF5	1189	1491	934	1100
YIPF6	597	668	497	500
YJEFN3	4	10	3	7
YJU2	315	466	276	257
YKT6	865	1176	777	756
YLPM1	1676	1505	1566	1621
YME1L1	4149	4272	3274	3427
YOD1	224	281	196	184
YPEL1	11	13	10	9
YPEL2	33	53	26	22
YPEL5	197	205	135	162
YRDC	1099	1504	1029	922
YTHDC1	1175	1465	978	1024
YTHDC2	2382	2704	2136	2147
YTHDF1	1050	1216	808	867
YTHDF2	2008	2594	1657	1891
YTHDF3	825	1070	604	719
YWHAB	6272	7858	5018	5319
YWHAE	11032	14354	8582	9353
YWHAG	1968	2528	1478	1565
YWHAH	1377	1800	1031	974
YWHAQ	4284	5741	3264	3691
YWHAZ	609	751	465	510
YY1	2073	2499	1661	1621
YY1AP1	413	489	334	302
YY2	47	74	50	41
ZACN	3	5	8	4
ZADH2	636	734	476	541
ZBBX	10	7	13	17
ZBED1	197	230	174	171
ZBED4	290	369	259	241
ZBED5	414	528	374	406
ZBED6	40	55	29	22
ZBED6CL	3	1	5	1
ZBED8	166	213	96	115
ZBED9	191	206	165	161
ZBTB1	231	296	241	309
ZBTB10	604	790	505	487
ZBTB11	769	951	605	666
ZBTB12	235	344	162	177
ZBTB14	152	172	139	116
ZBTB17	131	168	107	108
ZBTB18	223	252	202	196
ZBTB2	174	222	139	199
ZBTB21	606	773	421	501
ZBTB22	51	46	54	33
ZBTB24	412	423	352	388
ZBTB25	99	124	92	96
ZBTB26	58	83	55	70
ZBTB3	113	169	121	106
ZBTB33	1627	1910	1241	1373
ZBTB34	168	210	100	113
ZBTB37	54	60	48	36
ZBTB38	207	223	169	166
ZBTB39	196	220	156	141
ZBTB4	90	104	69	54
ZBTB40	408	660	368	331
ZBTB41	108	119	74	95
ZBTB43	113	136	98	93
ZBTB44	249	257	202	177
ZBTB45	134	169	110	120
ZBTB46	110	118	59	109
ZBTB47	46	62	37	50
ZBTB48	241	359	216	228
ZBTB49	28	47	21	42
ZBTB5	169	231	173	177
ZBTB6	226	269	174	207
ZBTB7A	213	304	174	202
ZBTB7B	82	117	63	61
ZBTB8A	156	174	113	109
ZBTB8OS	341	308	214	262
ZBTB9	185	254	147	155
ZC2HC1A	131	122	87	90
ZC3H10	125	140	98	80
ZC3H12A	58	68	64	38
ZC3H12B	9	10	12	9
ZC3H12C	123	141	103	124
ZC3H13	1947	2442	1750	1905
ZC3H14	1398	1557	1112	1224
ZC3H15	1713	2152	1576	1590
ZC3H18	907	1291	702	755
ZC3H3	330	427	249	275
ZC3H6	72	53	31	47
ZC3H7A	545	591	427	484
ZC3H7B	650	837	541	522
ZC3H8	294	336	241	261
ZC3HAV1	1478	1802	1229	1245
ZC3HAV1L	5	3	1	3
ZC3HC1	945	1253	704	743
ZC4H2	162	217	160	119
ZCCHC10	292	327	231	261
ZCCHC12	1822	2124	1401	1468
ZCCHC14	208	284	162	179
ZCCHC17	229	263	155	186
ZCCHC18	0	3	0	1
ZCCHC2	258	297	150	187
ZCCHC24	86	141	89	103
ZCCHC3	353	592	294	278
ZCCHC4	187	196	137	144
ZCCHC7	182	209	133	174
ZCCHC8	437	584	301	300
ZCCHC9	313	410	232	261
ZCRB1	490	469	338	359
ZCWPW1	40	77	40	43
ZCWPW2	3	0	3	3
ZDBF2	1423	1568	1223	1224
ZDHHC1	13	15	14	9
ZDHHC11	1	3	11	3
ZDHHC12	174	303	173	154
ZDHHC13	369	397	280	296
ZDHHC14	61	65	60	37
ZDHHC16	255	323	223	202
ZDHHC17	412	415	352	337
ZDHHC18	234	284	296	258
ZDHHC2	173	194	157	174
ZDHHC20	281	389	240	248
ZDHHC21	122	140	67	110
ZDHHC23	74	73	67	72
ZDHHC24	237	317	221	222
ZDHHC3	108	137	90	96
ZDHHC4	73	96	74	63
ZDHHC5	325	377	280	293
ZDHHC6	187	215	154	153
ZDHHC7	143	149	114	87
ZDHHC8	151	171	140	124
ZDHHC9	428	540	385	385
ZEB1	596	622	391	484
ZEB2	351	453	288	339
ZER1	777	1002	643	651
ZFAND1	271	312	194	212
ZFAND2A	13	20	10	14
ZFAND2B	135	139	97	84
ZFAND3	602	727	473	444
ZFAND4	90	104	66	64
ZFAND5	362	409	262	303
ZFAND6	736	810	589	646
ZFAT	160	219	139	141
ZFC3H1	756	753	524	546
ZFHX2	54	59	44	39
ZFHX3	390	762	313	349
ZFHX4	677	918	601	638
ZFP1	157	183	116	163
ZFP14	202	248	119	158
ZFP28	88	86	65	67
ZFP30	506	669	399	435
ZFP36L1	345	466	203	244
ZFP36L2	497	764	397	438
ZFP37	85	64	51	58
ZFP62	192	234	115	171
ZFP64	622	760	446	411
ZFP69	73	64	47	45
ZFP69B	33	28	24	28
ZFP90	151	156	110	114
ZFP91	32	73	32	27
ZFPL1	206	335	207	209
ZFPM1	151	202	141	134
ZFPM2	110	146	99	99
ZFR	3560	4243	2877	3160
ZFX	410	622	447	450
ZFYVE1	163	208	144	145
ZFYVE16	1179	1393	1030	1168
ZFYVE19	176	196	124	139
ZFYVE21	432	489	292	254
ZFYVE26	309	287	261	207
ZFYVE27	322	488	298	245
ZFYVE28	47	52	39	34
ZFYVE9	422	493	299	377
ZGLP1	2	1	6	2
ZGPAT	49	73	45	59
ZGRF1	302	297	264	244
ZHX1	315	317	228	266
ZHX1-C8orf76	2	1	1	3
ZHX2	181	228	130	157
ZHX3	187	252	154	156
ZIC2	1151	1615	768	788
ZIC3	5	10	4	3
ZIC5	511	679	447	472
ZKSCAN1	460	680	421	415
ZKSCAN2	211	302	221	215
ZKSCAN3	93	118	69	74
ZKSCAN4	118	118	75	82
ZKSCAN5	194	266	160	148
ZKSCAN8	374	520	313	340
ZMAT2	1399	1721	1260	1187
ZMAT3	249	335	272	248
ZMAT5	341	475	250	278
ZMIZ1	346	401	261	316
ZMIZ2	369	525	287	294
ZMPSTE24	2302	2791	1994	2103
ZMYM1	738	840	540	617
ZMYM2	1423	1603	1126	1202
ZMYM3	1369	1637	1097	1201
ZMYM4	1243	1551	1086	1144
ZMYM5	118	106	77	86
ZMYM6	108	104	64	69
ZMYND10	2	1	2	4
ZMYND11	549	691	396	459
ZMYND19	556	749	478	471
ZMYND8	1013	1174	803	857
ZNF10	71	72	45	59
ZNF100	222	313	215	224
ZNF101	72	86	42	63
ZNF106	1083	1181	954	903
ZNF107	196	220	151	201
ZNF112	61	82	48	58
ZNF114	10	6	3	4
ZNF117	28	14	22	15
ZNF12	316	354	258	314
ZNF121	512	650	374	369
ZNF124	57	63	71	53
ZNF131	277	350	239	231
ZNF132	0	0	2	0
ZNF133	126	148	94	100
ZNF134	212	241	179	196
ZNF136	214	238	185	196
ZNF138	99	97	47	77
ZNF14	75	100	74	88
ZNF140	157	187	138	145
ZNF142	661	860	634	517
ZNF143	505	523	394	419
ZNF146	1457	1678	1200	1158
ZNF148	474	494	354	339
ZNF155	149	190	122	140
ZNF157	5	7	4	5
ZNF16	113	144	78	103
ZNF160	133	112	105	119
ZNF165	90	80	68	69
ZNF169	18	25	18	11
ZNF17	68	78	50	44
ZNF174	102	105	73	82
ZNF175	87	104	76	87
ZNF18	39	82	63	63
ZNF180	180	207	139	158
ZNF181	118	150	110	121
ZNF182	165	180	144	148
ZNF184	238	258	176	176
ZNF185	37	34	26	34
ZNF189	163	189	143	157
ZNF19	21	16	20	15
ZNF195	329	330	272	315
ZNF197	185	220	131	139
ZNF2	44	59	21	22
ZNF20	17	20	18	20
ZNF200	267	357	220	224
ZNF202	49	74	47	41
ZNF205	89	173	61	64
ZNF207	3773	4313	2736	3279
ZNF211	92	118	63	91
ZNF212	147	195	141	154
ZNF213	44	42	34	34
ZNF214	34	32	20	21
ZNF215	127	126	76	105
ZNF217	768	879	601	575
ZNF219	42	64	41	51
ZNF22	3	2	0	2
ZNF222	112	183	106	131
ZNF224	424	537	295	395
ZNF225	148	220	100	126
ZNF226	523	611	389	458
ZNF227	661	894	550	538
ZNF23	49	66	34	34
ZNF230	143	157	98	113
ZNF232	93	109	52	76
ZNF233	76	90	64	66
ZNF234	335	367	185	192
ZNF235	56	54	41	49
ZNF236	151	198	163	143
ZNF239	250	292	191	213
ZNF24	803	1075	652	740
ZNF248	85	90	50	46
ZNF25	44	47	35	36
ZNF250	72	78	55	73
ZNF251	138	134	113	122
ZNF254	147	159	105	133
ZNF256	163	252	169	182
ZNF26	104	125	75	99
ZNF260	468	540	304	357
ZNF263	134	188	115	116
ZNF264	145	201	117	129
ZNF266	83	124	74	80
ZNF267	315	279	205	237
ZNF268	217	295	186	226
ZNF273	83	87	57	65
ZNF274	309	417	241	324
ZNF275	272	336	223	229
ZNF276	41	53	49	47
ZNF277	624	630	506	505
ZNF28	67	96	54	80
ZNF280B	82	108	77	75
ZNF280C	387	455	311	358
ZNF280D	54	50	46	39
ZNF281	773	954	572	633
ZNF282	703	996	546	609
ZNF283	185	214	156	179
ZNF284	114	142	94	95
ZNF286A	49	42	33	31
ZNF286B	13	20	2	5
ZNF287	68	76	61	68
ZNF292	647	784	637	641
ZNF296	153	160	120	136
ZNF3	202	312	197	201
ZNF30	85	109	66	74
ZNF300	70	94	71	68
ZNF302	363	442	319	315
ZNF304	152	186	133	105
ZNF316	180	291	161	171
ZNF317	256	380	261	267
ZNF318	783	950	889	790
ZNF319	101	128	83	81
ZNF32	110	122	81	85
ZNF322	27	23	16	24
ZNF324	71	113	68	68
ZNF324B	40	54	27	20
ZNF326	1955	2151	1511	1589
ZNF329	68	71	47	60
ZNF330	688	874	616	561
ZNF331	109	131	79	99
ZNF333	47	77	51	54
ZNF335	373	407	383	354
ZNF337	180	176	129	141
ZNF33A	218	216	137	152
ZNF33B	85	108	70	72
ZNF34	20	18	16	19
ZNF341	49	71	55	51
ZNF343	52	83	48	50
ZNF345	88	106	77	78
ZNF346	391	411	288	277
ZNF35	131	137	96	74
ZNF350	41	65	43	62
ZNF354A	118	121	101	119
ZNF354B	85	79	53	89
ZNF358	171	257	167	159
ZNF362	180	211	138	127
ZNF367	133	186	135	120
ZNF37A	119	129	109	90
ZNF382	313	338	205	205
ZNF383	90	114	59	70
ZNF384	583	786	505	506
