	ribo_untr_a	ribo_untr_b	ribo_tmisrib_a	ribo_tmisrib_b
TMPO	6358	7291	5048	5453
TMPPE	76	110	64	86
TMPRSS9	0	0	4	3
TMSB10	1823	2173	1300	1439
TMTC1	175	180	147	125
TMTC2	125	155	122	128
TMTC3	1476	1705	1392	1281
TMTC4	111	132	102	99
TMUB1	367	334	204	254
TMUB2	207	248	169	182
TMX1	1167	1365	1080	1028
TMX2	266	410	251	254
TMX2-CTNND1	14	22	24	19
TMX3	496	665	534	534
TMX4	266	414	288	281
TNFAIP1	172	211	155	131
TNFAIP3	58	65	44	39
TNFAIP8	172	194	98	134
TNFRSF10B	728	1031	709	773
TNFRSF10D	230	284	270	245
TNFRSF11A	142	195	154	124
TNFRSF19	113	148	98	117
TNFRSF1A	393	463	346	349
TNFRSF21	158	238	201	162
TNIK	573	736	557	522
TNIP1	411	602	355	380
TNIP2	140	177	108	113
TNK2	86	86	96	88
TNKS	758	917	636	659
TNKS1BP1	308	420	303	257
TNKS2	1738	1819	1392	1353
TNNI3	23	25	16	17
TNNT1	67	77	45	45
TNPO1	2963	3228	2357	2566
TNPO2	1621	2228	1482	1434
TNPO3	1835	2091	1540	1430
TNRC18	502	714	483	443
TNRC6A	615	681	474	490
TNRC6B	735	924	653	647
TNRC6C	255	324	211	210
TNS2	109	80	83	68
TNS3	79	109	88	65
TOB1	779	1042	587	670
TOB2	270	474	237	240
TOE1	531	662	446	420
TOGARAM1	157	179	117	119
TOLLIP	287	388	222	202
TOM1	342	411	263	260
TOM1L1	790	915	627	648
TOM1L2	276	305	242	227
TOMM20	617	774	537	537
TOMM22	959	1365	873	862
TOMM34	1364	1573	1096	1066
TOMM40	840	1136	585	648
TOMM40L	162	227	137	144
TOMM5	669	833	528	530
TOMM6	1637	1714	1271	1321
TOMM7	936	1260	914	825
TOMM70	2139	2276	1779	1800
TONSL	423	613	444	380
TOP1	4898	6137	3881	4198
TOP1MT	321	401	261	229
TOP2A	8055	10858	7783	8340
TOP2B	3519	3880	2907	3051
TOP3A	415	545	370	401
TOP3B	277	394	268	243
TOPBP1	1738	1861	1383	1379
TOPORS	532	617	464	551
TOR1A	700	891	594	673
TOR1AIP1	793	799	670	661
TOR1AIP2	757	847	630	579
TOR1B	231	315	189	210
TOR2A	104	120	92	100
TOR3A	300	374	219	235
TOX4	699	827	556	649
TP53	1445	1812	1190	1200
TP53BP1	1924	2319	1635	1578
TP53BP2	1142	1317	969	924
TP53I11	127	140	96	103
TP53I13	164	247	129	111
TP53I3	193	177	157	148
TP53INP1	147	193	129	130
TP53RK	334	426	294	238
TP73	304	328	187	225
TPBG	413	560	341	352
TPCN1	186	205	183	185
TPCN2	44	68	37	44
TPD52	175	186	140	140
TPD52L1	436	424	298	329
TPD52L2	1097	1381	852	864
TPGS1	138	250	131	156
TPGS2	683	805	530	503
TPI1	4374	5939	3526	3405
TPM1	616	797	580	566
TPM2	12	11	13	6
TPM3	1195	1546	1164	1014
TPM4	821	1079	750	786
TPMT	299	300	239	261
TPP1	353	489	358	310
TPP2	2034	2367	1596	1706
TPR	4982	5573	4303	4535
TPRA1	231	345	258	240
TPRG1L	251	390	210	210
TPRKB	883	905	739	814
TPRN	198	344	171	195
TPST1	82	95	75	67
TPST2	133	174	69	92
TPT1	2709	3506	2994	2677
TPX2	3187	3365	2459	2694
TRA2A	1875	2478	1508	1652
TRA2B	4280	4733	3167	3485
TRABD	660	847	580	549
TRADD	58	93	44	46
TRAF2	438	617	377	315
TRAF3	201	205	158	165
TRAF3IP1	327	465	278	293
TRAF3IP2	168	207	138	127
TRAF4	286	368	267	214
TRAF5	204	246	174	178
TRAF6	179	218	152	158
TRAF7	284	374	247	252
TRAFD1	1097	1433	940	1014
TRAIP	208	294	202	186
TRAK1	126	165	139	119
TRAK2	114	97	94	87
TRAM1	1422	1636	1255	1233
TRAM1L1	14	18	23	21
TRAM2	187	224	144	180
TRAP1	4530	5225	3571	3669
TRAPPC1	950	1200	799	767
TRAPPC10	384	482	350	362
TRAPPC11	655	721	618	546
TRAPPC12	383	502	339	311
TRAPPC13	463	499	385	379
TRAPPC2	69	45	32	59
TRAPPC2L	566	655	440	438
TRAPPC3	999	1351	1023	877
TRAPPC4	596	762	503	469
TRAPPC5	867	904	680	586
TRAPPC6A	58	90	49	48
TRAPPC6B	154	177	128	117
TRAPPC8	843	812	605	722
TRAPPC9	349	420	320	294
TRDMT1	210	187	149	173
TREX1	1	2	0	0
TREX2	1	1	1	1
TRIAP1	425	537	464	450
TRIB1	521	641	445	469
TRIB3	225	244	157	162
TRIM11	366	495	274	281
TRIM13	463	599	432	464
TRIM14	196	252	154	157
TRIM16	5	8	7	3
TRIM16L	1	6	0	5
TRIM2	397	427	278	281
TRIM21	113	168	88	110
TRIM23	475	561	413	408
TRIM24	1349	1550	1161	1138
TRIM25	1370	1798	1169	1183
TRIM26	475	600	390	429
TRIM27	1052	1414	796	931
TRIM28	10391	14602	8746	8737
TRIM3	67	87	70	69
TRIM32	280	372	237	246
TRIM33	1275	1424	1060	1080
TRIM35	229	349	195	223
TRIM36	177	163	134	121
TRIM37	565	565	427	440
TRIM38	169	172	129	127
TRIM39	23	16	15	12
TRIM4	397	519	295	310
TRIM41	149	238	120	132
TRIM44	466	695	361	407
TRIM45	73	85	51	42
TRIM47	48	46	43	38
TRIM5	134	127	87	92
TRIM52	54	73	52	39
TRIM59	85	83	70	80
TRIM62	57	67	40	47
TRIM65	419	499	360	353
TRIM66	22	19	32	16
TRIM68	87	118	80	67
TRIM71	11	16	19	17
TRIM8	279	383	220	213
TRIM9	295	309	207	195
TRIO	765	841	804	676
TRIOBP	304	394	280	269
TRIP10	349	425	276	288
TRIP11	791	911	565	640
TRIP12	4561	5073	3658	4039
TRIP13	2207	2485	1826	1851
TRIP4	479	523	452	432
TRIP6	1864	2469	1395	1518
TRIR	1142	1534	938	952
TRIT1	390	420	318	301
TRMO	196	214	136	168
TRMT1	765	1166	692	689
TRMT10A	241	302	199	211
TRMT10B	62	74	46	46
TRMT10C	1708	1883	1289	1553
TRMT11	556	484	453	418
TRMT112	699	1138	641	604
TRMT12	170	158	108	121
TRMT13	506	589	383	436
TRMT1L	878	949	648	697
TRMT2A	870	1171	710	709
TRMT2B	181	202	166	155
TRMT44	160	221	145	145
TRMT5	657	644	477	486
TRMT6	820	969	657	646
TRMT61A	512	732	377	395
TRMT61B	220	251	165	160
TRMU	667	915	523	599
TRNAU1AP	331	380	319	249
TRNT1	293	311	186	210
TRO	411	485	361	398
TROAP	825	954	575	644
TRPC1	109	127	77	82
TRPC3	55	54	53	45
TRPC4AP	1344	1688	1212	1234
TRPM4	51	53	43	42
TRPM6	20	13	12	14
TRPM7	357	327	297	309
TRPS1	351	383	288	280
TRPT1	142	160	107	100
TRPV1	15	16	26	15
TRRAP	3524	3979	3421	2853
TRUB1	1062	1254	832	854
TRUB2	1001	1098	758	759
TSC1	330	325	220	213
TSC2	878	1189	800	778
TSC22D1	482	551	393	384
TSC22D2	343	440	220	265
TSC22D3	658	788	424	413
TSC22D4	148	199	131	131
TSEN15	129	174	105	131
TSEN2	294	374	232	274
TSEN34	752	856	529	615
TSEN54	293	360	204	213
TSFM	1166	1490	1025	1038
TSG101	1443	1607	1143	1079
TSGA10	16	22	15	14
TSHZ1	118	131	107	111
TSHZ2	8	13	16	9
TSHZ3	181	213	119	101
TSKU	44	57	44	51
TSN	1272	1558	916	1045
TSNARE1	58	75	45	48
TSNAX	685	853	593	606
TSNAXIP1	9	7	14	6
TSPAN12	225	314	215	174
TSPAN13	531	713	433	441
TSPAN14	245	301	219	236
TSPAN15	139	131	112	104
TSPAN17	66	67	72	46
TSPAN3	2610	3229	2690	2385
TSPAN31	331	447	366	309
TSPAN33	168	226	188	165
TSPAN4	104	125	82	81
TSPAN5	87	96	67	84
TSPAN6	778	1010	686	745
TSPAN9	288	372	250	251
TSPO	297	364	218	245
TSPYL1	3795	5050	2802	3128
TSPYL2	464	591	393	403
TSPYL4	501	641	365	360
TSR1	3405	3927	2991	2912
TSR2	726	987	628	574
TSR3	421	591	329	330
TSSC4	228	325	179	173
TSSK2	0	0	3	1
TSSK3	3	0	4	3
TSSK4	0	0	2	0
TST	316	475	306	312
TSTA3	457	558	392	353
TSTD2	230	252	183	173
TTBK2	92	112	75	65
TTC1	1390	1697	1081	1176
TTC12	146	191	146	190
TTC13	456	609	529	468
TTC14	453	505	342	407
TTC17	416	541	453	404
TTC19	399	529	401	420
TTC21B	728	701	550	552
TTC23	57	59	25	37
TTC26	401	522	308	283
TTC27	727	826	638	679
TTC28	567	620	527	498
TTC3	446	459	361	344
TTC30A	141	210	117	136
TTC30B	120	175	113	125
TTC31	94	148	119	104
TTC32	188	216	160	183
TTC33	341	346	256	242
TTC37	2666	2772	2226	2254
TTC38	426	602	405	355
TTC39A	324	418	263	245
TTC39B	102	128	88	90
TTC39C	219	295	185	186
TTC4	429	652	369	449
TTC5	315	349	261	283
TTC7A	63	101	60	73
TTC7B	373	447	332	324
TTC8	492	510	368	381
TTC9C	190	239	109	118
TTF1	544	635	505	487
TTF2	1632	1943	1424	1383
TTI1	782	869	613	648
TTI2	393	547	326	344
TTK	2483	2713	2039	2255
TTL	224	245	193	197
TTLL1	50	39	55	38
TTLL11	12	39	16	17
TTLL12	1612	2616	1435	1391
TTLL3	12	10	19	25
TTLL4	803	1002	671	667
TTLL5	159	183	121	140
TTLL7	238	220	168	171
TTN	67	86	59	98
TTPAL	208	219	153	144
TTYH2	41	56	36	35
TTYH3	427	556	371	364
TUB	181	213	133	135
TUBA1A	555	734	443	519
TUBA1B	6362	7884	4005	4807
TUBA1C	3011	3662	2273	2546
TUBA8	104	86	152	105
TUBB	19432	24406	14401	15396
TUBB1	0	3	2	2
TUBB2A	328	428	325	272
TUBB2B	507	570	469	442
TUBB4B	8606	13873	6975	7588
TUBB6	1132	1598	897	921
TUBD1	284	348	171	190
TUBE1	250	215	145	153
TUBG1	698	855	504	515
TUBGCP2	1254	1488	1026	1022
TUBGCP3	534	675	482	394
TUBGCP4	958	1041	739	755
TUBGCP5	426	414	398	383
TUBGCP6	428	513	508	409
TUFM	4902	6079	3689	3657
TUFT1	277	291	216	210
TULP3	313	397	258	302
TULP4	156	180	204	139
TUSC1	78	83	36	72
TUSC2	99	164	97	100
TUSC3	1035	1250	993	925
TUT1	167	187	118	94
TUT4	1085	1240	875	920
TUT7	525	535	437	428
TVP23B	53	37	28	34
TWF1	451	433	296	347
TWF2	336	465	289	270
TWISTNB	550	640	400	459
TWNK	508	595	404	422
TWSG1	542	594	464	489
TXLNA	2153	2934	1726	1796
TXLNG	1776	1906	1368	1415
TXN	3422	4698	2418	2910
TXN2	611	827	465	507
TXNDC11	72	77	54	53
TXNDC12	790	1096	695	792
TXNDC15	447	526	388	390
TXNDC16	453	425	426	409
TXNDC17	1261	1680	989	1087
TXNDC5	3256	3864	3040	2830
TXNDC9	399	428	346	386
TXNIP	112	132	93	80
TXNL1	1600	1798	1167	1359
TXNL4A	1034	1471	1050	944
TXNL4B	230	270	193	167
TXNRD1	1855	2222	1439	1635
TXNRD2	652	877	479	499
TXNRD3	133	157	135	149
TYK2	420	492	423	357
TYMP	28	30	32	45
TYMS	3892	4992	3434	3328
TYRO3	136	187	152	152
TYSND1	707	959	641	644
TYW1	120	148	113	114
TYW1B	5	6	7	5
TYW3	366	418	309	294
TYW5	113	109	79	86
U2AF1L4	47	74	54	36
U2AF2	5263	7012	4226	4192
U2SURP	2989	3384	2724	2849
UACA	820	878	739	722
UAP1	1516	1645	1219	1265
UAP1L1	93	135	72	83
UBA1	17758	21593	14912	14667
UBA2	9358	10574	7643	7815
UBA3	1269	1266	1019	1040
UBA5	609	727	559	566
UBA52	6737	8482	5587	5522
UBA6	1992	2180	1557	1690
UBAC1	375	478	315	308
UBAC2	386	453	391	373
UBALD1	233	277	154	197
UBALD2	386	505	310	340
UBAP1	373	443	287	290
UBAP2	843	1041	703	799
UBAP2L	5731	7738	4873	5211
UBASH3B	87	140	83	84
UBB	3449	4132	2480	2669
UBC	5602	6983	4418	4736
UBE2A	1391	1577	1018	1198
UBE2B	945	1100	781	833
UBE2C	3584	4663	2848	3260
UBE2D1	492	510	319	315
UBE2D2	1464	1431	1199	1226
UBE2D3	491	722	399	436
UBE2D4	44	45	37	43
UBE2E1	3213	3666	2437	2978
UBE2E2	386	437	329	315
UBE2E3	289	356	217	288
UBE2F	37	52	40	32
UBE2G1	810	1032	744	785
UBE2G2	1035	1332	978	875
UBE2H	371	452	295	299
UBE2I	1804	2059	1352	1345
UBE2J1	675	837	579	618
UBE2J2	852	996	673	707
UBE2K	1508	1532	1125	1216
UBE2L3	574	862	473	564
UBE2M	1136	1274	848	787
UBE2N	1605	1824	1111	1270
UBE2O	1081	1594	920	1003
UBE2Q1	730	864	597	550
UBE2Q2	102	145	105	80
UBE2R2	651	780	556	571
UBE2S	462	672	296	414
UBE2T	1421	1798	1184	1271
UBE2V2	1206	1231	907	999
UBE2Z	851	1090	713	770
UBE3A	802	904	650	712
UBE3B	245	317	245	229
UBE3C	1513	1650	1236	1268
UBE3D	240	282	180	173
UBE4A	1349	1429	1058	1069
UBE4B	1231	1475	999	1034
UBFD1	614	829	489	487
UBIAD1	315	421	293	266
UBL3	177	185	167	153
UBL4A	458	630	383	403
UBL5	2262	3100	1876	2115
UBL7	1241	1582	1024	965
UBLCP1	1050	1214	893	988
UBN1	286	315	230	217
UBN2	270	312	211	191
UBOX5	214	265	163	142
UBP1	260	331	226	220
UBQLN1	3570	3910	2585	2903
UBQLN2	1310	1448	908	1061
UBQLN4	238	292	161	184
UBR1	1056	1169	905	882
UBR2	1560	1834	1285	1349
UBR3	1025	1123	833	852
UBR4	5088	6447	5715	5289
UBR5	2158	2351	1872	1873
UBR7	1261	1476	967	1018
UBTD1	68	77	52	51
UBTD2	152	210	134	128
UBTF	1736	2359	1474	1493
UBXN1	1059	1414	913	886
UBXN11	103	168	110	106
UBXN2A	230	254	194	183
UBXN2B	195	211	154	164
UBXN4	1418	1496	1166	1128
UBXN6	291	361	251	252
UBXN7	967	1036	730	841
UBXN8	399	530	358	395
UCHL1	8544	11077	7020	7291
UCHL3	674	721	559	513
UCHL5	1961	2216	1463	1692
UCK1	388	527	352	369
UCK2	1485	1925	1286	1177
UCKL1	350	503	373	326
UCP2	161	155	169	127
UEVLD	232	260	199	214
UFC1	883	1078	772	687
UFD1	1612	1983	1265	1367
UFL1	725	771	665	695
UFM1	407	514	344	419
UFSP1	79	96	58	71
UFSP2	394	395	323	317
UGCG	402	556	443	422
UGDH	562	764	499	506
UGGT1	1325	1355	1205	1204
UGGT2	617	581	534	572
UGP2	1112	1199	845	862
UGT8	540	651	455	489
UHMK1	471	510	428	336
UHRF1	1598	2396	1270	1380
UHRF1BP1	498	526	449	432
UHRF1BP1L	675	650	523	577
UHRF2	267	345	221	229
UIMC1	439	527	341	376
ULBP3	186	262	181	210
ULK1	270	385	232	215
ULK2	10	11	6	16
ULK3	264	371	263	250
ULK4	27	26	26	22
UMAD1	108	136	92	108
UMPS	1191	1578	1053	1046
UNC119	252	323	149	177
UNC119B	519	567	449	429
UNC13B	284	333	256	233
UNC45A	1109	1524	969	917
UNC50	441	591	362	365
UNC5B	225	337	283	310
UNC5C	209	233	166	163
UNC93B1	87	117	97	78
UNCX	4	12	22	17
UNG	1700	2104	1291	1393
UNK	233	296	205	204
UNKL	152	247	110	114
UPF1	2129	2959	1762	1762
UPF2	805	920	610	732
UPF3A	117	118	71	108
UPF3B	1040	1130	763	821
UPK3BL2	4	8	4	3
UPP1	142	146	95	93
UPRT	207	247	158	177
UQCC1	487	569	432	402
UQCC2	1045	1256	837	842
UQCC3	111	264	121	135
UQCR10	2055	1745	1051	1285
UQCRB	1821	1922	1530	1501
UQCRC1	3203	4131	2793	2719
UQCRC2	4217	4516	3226	3572
UQCRFS1	2955	4001	2432	2669
UQCRH	819	1126	809	677
UQCRQ	3200	3802	2776	2671
URB1	1007	1214	964	942
URB2	1427	1853	1120	1181
URGCP	413	645	365	378
URI1	1644	1942	1385	1408
URM1	453	581	316	366
UROD	1937	2497	1636	1657
UROS	169	223	162	162
USB1	167	202	139	115
USE1	218	305	189	175
USF1	382	494	265	299
USF2	566	851	505	504
USF3	66	60	51	42
USO1	1816	1796	1281	1337
USP1	2413	2584	2020	2099
USP10	951	1052	677	740
USP11	4377	5644	3877	3680
USP12	96	89	78	77
USP13	754	916	646	658
USP14	3833	4311	2904	3205
USP15	1239	1292	933	1083
USP16	925	968	813	839
USP18	94	170	79	90
USP19	1165	1425	897	913
USP2	77	104	89	84
USP20	306	359	233	226
USP21	70	104	67	74
USP22	2685	3265	2283	2214
USP24	1699	1981	1445	1399
USP25	291	310	215	219
USP27X	57	66	36	48
USP28	498	652	375	451
USP3	569	650	454	478
USP30	399	424	315	327
USP31	69	84	60	56
USP32	297	367	269	255
USP33	2197	2399	1773	1880
USP34	1000	1005	941	883
USP35	31	27	26	39
USP36	498	664	471	438
USP37	684	754	549	564
USP38	554	600	391	469
USP39	1338	1519	1096	1059
USP4	250	283	238	221
USP40	214	201	163	154
USP42	304	426	213	208
USP43	35	36	29	26
USP44	76	88	64	49
USP45	177	191	121	120
USP46	211	245	150	177
USP47	1085	1229	1005	962
USP48	1876	2222	1635	1678
USP49	28	45	23	29
USP5	2659	3718	2302	2235
USP51	34	33	20	17
USP53	229	291	172	194
USP54	364	436	324	365
USP6NL	176	216	166	144
USP7	1206	1391	1019	969
USP8	849	824	619	599
USP9X	6350	6842	5522	5534
USPL1	350	417	247	282
UST	50	60	77	57
UTP11	2172	2375	1652	1805
UTP14A	870	1168	745	784
UTP14C	64	80	75	65
UTP15	783	908	611	627
UTP18	2129	2500	1756	1703
UTP20	2111	2587	1886	1914
UTP23	266	273	239	221
UTP25	535	622	410	488
UTP3	958	1230	863	876
UTP4	1811	1998	1322	1484
UTP6	1371	1573	1115	1146
UTRN	1580	2170	1680	1677
UVRAG	156	197	151	120
UVSSA	73	110	94	91
UXS1	341	387	303	322
UXT	1334	1793	1156	1111
VAC14	464	567	396	383
VAMP3	586	657	500	478
VAMP4	106	120	87	90
VAMP7	684	814	669	618
VAMP8	267	350	226	225
VANGL1	367	493	288	306
VANGL2	175	188	131	119
VAPA	1618	1940	1195	1359
VAPB	1121	1353	931	987
VARS	3715	5018	3188	3188
VARS2	425	498	474	381
VASH1	20	28	23	20
VASH2	28	37	23	27
VASP	136	173	138	101
VAT1	1211	1321	916	869
VAV1	66	52	37	48
VAV2	275	350	253	232
VAV3	102	93	72	67
VBP1	2854	3226	2362	2428
VCAN	1893	2257	2033	1923
VCL	3228	3937	2997	2945
VCP	9659	12968	9057	9535
VCPIP1	494	602	364	437
VCPKMT	41	43	33	39
VDAC1	1765	2006	1055	1257
VDAC2	543	642	478	483
VDAC3	3439	4174	2821	2851
VEGFA	126	133	94	97
VEGFB	37	46	32	25
VEZF1	400	444	297	330
VEZT	773	723	636	618
VGLL4	271	363	192	217
VHL	598	734	590	499
VILL	1	1	0	0
VIM	19111	26946	17300	17955
VIPAS39	212	238	159	175
VIPR1	47	56	41	33
VIRMA	1562	1716	1330	1375
VKORC1L1	102	172	113	109
VLDLR	167	182	173	153
VMA21	712	845	547	608
VMP1	1299	1508	1083	1103
VPS11	320	358	251	289
VPS13A	1100	1126	1339	1190
VPS13B	403	467	461	438
VPS13C	1314	1362	1379	1424
VPS13D	798	830	844	758
VPS16	657	750	605	607
VPS18	549	803	468	514
VPS25	719	947	684	627
VPS26A	1708	2262	1355	1550
VPS26B	327	399	215	260
VPS26C	377	404	307	299
VPS28	421	587	393	345
VPS29	1708	2018	1520	1430
VPS33A	190	250	186	181
VPS35	2607	3094	2095	2184
VPS35L	542	593	431	429
VPS36	420	509	384	386
VPS37A	357	362	244	232
VPS37B	347	374	262	266
VPS37C	107	150	93	86
VPS39	614	708	542	563
VPS41	527	592	436	440
VPS45	1189	1282	929	936
VPS4A	37	68	54	43
VPS4B	660	908	643	641
VPS50	857	864	683	684
VPS51	555	809	490	458
VPS52	1015	1185	863	885
VPS53	1365	1567	1091	1123
VPS54	135	157	97	104
VPS72	951	1266	724	749
VPS8	279	275	229	204
VPS9D1	226	288	173	183
VRK1	2208	2641	1818	2040
VRK2	357	364	231	276
VRK3	262	306	162	221
VSIG10	61	55	39	38
VTA1	1574	1542	1096	1226
VTI1A	201	254	206	209
VTI1B	139	196	121	121
VWA8	569	649	532	478
VWDE	39	46	43	45
WAC	1363	1430	945	1059
WAPL	1818	2250	1474	1687
WARS	3106	3314	2469	2443
WARS2	396	476	315	342
WASF1	698	722	472	570
WASF2	537	688	389	446
WASF3	185	216	166	141
WASHC2A	128	208	132	116
WASHC2C	127	142	114	117
WASHC3	203	194	160	169
WASHC4	1203	1273	941	991
WASHC5	812	801	644	619
WASL	851	972	651	680
WBP1	17	26	25	17
WBP11	1091	1296	935	1001
WBP1L	109	148	80	102
WBP2	1024	1352	749	837
WBP4	411	442	284	314
WDCP	468	470	357	314
WDFY1	359	466	308	293
WDFY2	144	177	113	117
WDFY3	699	698	627	576
WDHD1	777	912	663	644
WDPCP	54	73	41	50
WDR1	3249	3988	2723	2569
WDR11	1672	1937	1463	1481
WDR12	988	1134	816	797
WDR13	325	333	262	238
WDR17	119	136	98	118
WDR18	1730	2362	1449	1326
WDR19	376	435	355	330
WDR20	218	238	188	164
WDR24	164	226	148	117
WDR25	122	135	85	108
WDR26	1357	1613	1035	1068
WDR27	25	28	16	23
WDR3	2968	3528	2467	2400
WDR33	1159	1493	970	1043
WDR34	758	1077	690	611
WDR35	914	1160	800	827
WDR36	2471	2713	1876	2049
WDR37	260	284	169	214
WDR4	388	410	264	292
WDR41	1009	1106	753	781
WDR43	2616	3142	2255	2392
WDR44	836	927	754	802
WDR45	312	412	247	225
WDR45B	408	463	352	369
WDR46	1428	1944	1112	1127
WDR47	381	445	313	326
WDR48	948	1097	783	884
WDR5	1058	1370	946	960
WDR53	92	139	77	70
WDR54	342	389	246	271
WDR55	285	363	257	254
WDR59	345	444	307	290
WDR5B	55	71	38	53
WDR6	1805	2498	1606	1591
WDR60	267	421	247	266
WDR61	936	1125	779	782
WDR62	897	1199	793	707
WDR63	157	188	129	147
WDR66	4	10	7	15
WDR7	417	479	329	339
WDR70	845	919	648	700
WDR73	252	318	231	229
WDR74	530	743	431	437
WDR75	1869	2044	1366	1582
WDR76	861	938	603	704
WDR77	2417	3394	2068	2083
WDR78	69	56	30	37
WDR81	411	504	331	305
WDR82	897	975	683	665
WDR83	163	217	141	141
WDR83OS	909	1230	834	812
WDR89	175	205	124	140
WDR90	105	91	150	93
WDR91	254	342	217	212
WDR92	226	275	173	197
WDSUB1	260	327	262	232
WDTC1	443	499	307	332
WDYHV1	137	124	95	109
WEE1	585	711	514	498
WFS1	438	566	346	320
WHAMM	70	85	50	50
WHRN	81	67	55	79
WIPF1	91	87	71	70
WIPF2	206	238	143	128
WIPI1	69	80	51	68
WIPI2	569	674	464	447
WIZ	665	876	510	539
WLS	2806	3551	2593	2597
WNK1	3234	3519	2546	2696
WNK2	576	672	522	450
WNK3	202	201	155	177
WNK4	4	2	9	1
WNT5A	265	365	267	200
WRAP53	396	528	301	285
WRAP73	794	1013	621	592
WRN	919	961	685	754
WRNIP1	1051	1293	832	807
WSB1	329	551	336	358
WSB2	191	225	134	120
WSCD1	75	101	80	71
WT1	196	238	131	147
WTAP	878	1050	740	772
WTIP	60	83	49	47
WWC1	172	222	130	121
WWC2	358	412	330	316
WWOX	230	278	173	168
WWP1	155	183	138	144
WWP2	434	457	365	345
WWTR1	594	742	488	494
XAB2	1439	1839	1161	1196
XBP1	404	564	367	393
XIAP	656	746	546	593
XK	72	75	68	75
XKR8	39	76	57	37
XPA	254	266	233	255
XPC	578	801	593	593
XPNPEP1	1978	2363	1674	1630
XPNPEP3	480	542	377	361
XPO1	7801	8082	6089	6445
XPO4	983	1114	814	874
XPO5	3721	4817	3406	3380
XPO6	851	980	667	632
XPO7	1112	1249	861	955
XPOT	1504	1522	1114	1182
XPR1	333	469	331	319
XRCC1	1162	1775	947	957
XRCC2	300	332	195	220
XRCC3	366	395	297	311
XRCC4	395	457	351	325
XRCC5	19947	22494	16584	17243
XRCC6	7531	8863	6080	6211
XRN1	908	1134	775	815
XRN2	3444	4153	2859	2979
XRRA1	47	43	41	41
XXYLT1	231	256	181	161
XYLB	225	305	180	219
XYLT2	243	312	210	165
YAE1	197	224	181	196
YAF2	353	416	312	349
YAP1	472	523	390	445
YARS	3872	4082	3102	2955
YARS2	1247	1406	1013	1021
YBEY	199	269	164	179
YBX1	873	931	620	575
YBX3	2753	4149	2282	2566
YDJC	793	1073	646	629
YEATS2	672	822	458	429
YEATS4	1182	1187	963	979
YES1	668	799	569	600
YIF1A	622	787	483	493
YIF1B	1329	1652	1125	1107
YIPF1	335	432	245	250
YIPF2	388	525	284	328
YIPF3	842	1089	694	664
YIPF4	717	841	633	580
YIPF5	1080	1387	895	1027
YIPF6	597	669	498	500
YJU2	316	468	276	259
YKT6	864	1175	777	757
YLPM1	1673	1505	1568	1632
YME1L1	4122	4164	3241	3406
YOD1	225	274	198	186
YPEL5	197	206	135	162
YRDC	1069	1464	985	904
YTHDC1	1167	1440	979	1027
YTHDC2	2383	2706	2141	2156
YTHDF1	896	1067	717	725
YTHDF2	2010	2590	1660	1894
YTHDF3	826	1070	604	721
YWHAB	6272	7853	5013	5339
YWHAE	10757	13607	8483	9164
YWHAG	2068	2591	1529	1679
YWHAH	1377	1801	1033	980
YWHAQ	3880	5167	3104	3392
YWHAZ	552	700	445	467
YY1	2073	2499	1661	1624
YY1AP1	406	483	326	302
YY2	48	74	50	41
ZACN	3	5	8	4
ZADH2	642	732	477	538
ZBBX	11	7	13	16
ZBED1	199	231	175	170
ZBED4	291	370	260	241
ZBED5	415	528	374	406
ZBED6	40	55	29	22
ZBED6CL	3	1	5	1
ZBED8	167	213	96	116
ZBED9	185	202	168	156
ZBTB1	230	296	242	307
ZBTB10	604	789	503	491
ZBTB11	765	928	596	652
ZBTB12	234	344	162	176
ZBTB14	154	175	138	116
ZBTB17	128	165	111	105
ZBTB18	223	252	202	201
ZBTB2	168	212	138	189
ZBTB21	598	767	418	497
ZBTB22	51	46	54	33
ZBTB24	388	381	323	346
ZBTB25	94	119	81	90
ZBTB26	58	83	55	70
ZBTB3	112	164	121	106
ZBTB33	1630	1909	1243	1378
ZBTB34	168	210	100	113
ZBTB37	54	60	48	36
ZBTB38	207	224	169	169
ZBTB39	197	220	159	141
ZBTB4	89	101	64	56
ZBTB40	410	662	369	332
ZBTB41	108	111	71	91
ZBTB43	113	136	98	94
ZBTB44	247	246	199	174
ZBTB45	130	160	103	110
ZBTB46	69	90	44	78
ZBTB47	46	61	37	50
ZBTB48	241	360	217	229
ZBTB49	28	48	21	42
ZBTB5	172	232	173	177
ZBTB6	227	271	174	208
ZBTB7A	201	291	165	200
ZBTB7B	82	117	63	62
ZBTB8A	150	166	110	112
ZBTB8OS	358	313	218	269
ZBTB9	183	254	147	156
ZC2HC1A	131	122	87	90
ZC3H10	125	140	98	79
ZC3H12A	57	68	64	40
ZC3H12B	9	10	12	9
ZC3H12C	123	141	105	124
ZC3H13	1922	2418	1734	1885
ZC3H14	1400	1558	1114	1226
ZC3H15	1716	2153	1579	1595
ZC3H18	905	1291	703	759
ZC3H3	327	415	245	270
ZC3H4	778	972	596	671
ZC3H6	72	53	31	47
ZC3H7A	525	562	411	469
ZC3H7B	651	839	542	521
ZC3H8	284	317	237	245
ZC3HAV1	1457	1769	1213	1234
ZC3HAV1L	3	4	1	3
ZC3HC1	908	1179	671	695
ZC4H2	156	204	149	115
ZCCHC10	242	276	183	217
